ticker,quarter_id,llm_pos_ratio,llm_neg_ratio,llm_net_sentiment
HDB,2023Q1,0.09523809523809523,0.0,0.09523809523809523
HDB,2023Q2,0.1875,0.0,0.1875
HDB,2023Q3,0.08695652173913043,0.0,0.08695652173913043
HDB,2023Q4,0.0625,0.0,0.0625
HDB,2024Q1,0.0,0.03571428571428571,-0.03571428571428571
HDB,2024Q2,0.034482758620689655,0.0,0.034482758620689655
HDB,2024Q3,0.03125,0.0,0.03125
HDB,2024Q4,0.10344827586206896,0.0,0.10344827586206896
HDB,2025Q1,0.08571428571428572,0.0,0.08571428571428572
HDB,2025Q2,0.09302325581395349,0.0,0.09302325581395349
HDB,2025Q3,0.1,0.0,0.1
HDB,2025Q4,0.12162162162162163,0.0,0.12162162162162163
HDB,2026Q1,0.09090909090909091,0.0,0.09090909090909091
HDB,2026Q2,0.11764705882352941,0.0,0.11764705882352941
HDB,2026Q4,0.0,0.0,0.0
HDG,2022Q1,0.1111111111111111,0.1111111111111111,0.0
HDG,2022Q2,0.0,0.0,0.0
HDG,2022Q3,0.0,0.0,0.0
HDG,2022Q4,0.0,0.0,0.0
HDG,2023Q1,0.25,0.0,0.25
HDG,2023Q2,0.0,0.0,0.0
HDG,2023Q3,0.0,0.0,0.0
HDG,2023Q4,0.0,0.0,0.0
HDG,2024Q1,0.0,0.25,-0.25
HDG,2024Q2,0.0,0.0,0.0
HDG,2024Q3,0.0,0.08333333333333333,-0.08333333333333333
HDG,2024Q4,0.0,0.5,-0.5
HDG,2025Q1,0.25,0.0,0.25
HDG,2025Q2,0.0,0.0,0.0
HDG,2025Q3,0.0,0.08333333333333333,-0.08333333333333333
HDG,2025Q4,0.25,0.0,0.25
HDG,2026Q1,0.0,0.0,0.0
HDG,2026Q2,0.0,0.047619047619047616,-0.047619047619047616
HPG,2022Q1,0.0,0.0,0.0
HPG,2022Q2,0.014925373134328358,0.014925373134328358,0.0
HPG,2022Q3,0.014705882352941176,0.014705882352941176,0.0
HPG,2022Q4,0.03278688524590164,0.0,0.03278688524590164
HPG,2023Q1,0.0,0.0,0.0
HPG,2023Q2,0.025,0.0,0.025
HPG,2023Q3,0.0,0.0,0.0
HPG,2023Q4,0.045454545454545456,0.0,0.045454545454545456
HPG,2024Q1,0.0,0.0,0.0
HPG,2024Q2,0.0,0.0,0.0
HPG,2024Q3,0.0,0.0,0.0
HPG,2024Q4,0.08695652173913043,0.0,0.08695652173913043
HPG,2025Q1,0.0,0.0,0.0
HPG,2025Q2,0.04918032786885246,0.0,0.04918032786885246
HPG,2025Q3,0.05102040816326531,0.0,0.05102040816326531
HPG,2025Q4,0.01694915254237288,0.0,0.01694915254237288
HPG,2026Q1,0.05405405405405406,0.02702702702702703,0.02702702702702703
HPG,2026Q2,0.10344827586206896,0.0,0.10344827586206896
HSG,2022Q1,0.0,0.0,0.0
HSG,2022Q2,0.0,0.0,0.0
HSG,2022Q3,0.0,0.0,0.0
HSG,2022Q4,0.0,0.09090909090909091,-0.09090909090909091
HSG,2023Q1,0.07692307692307693,0.0,0.07692307692307693
HSG,2023Q2,0.0,0.0,0.0
HSG,2023Q3,0.0,0.0,0.0
HSG,2023Q4,0.0,0.0,0.0
HSG,2024Q1,0.0,0.0,0.0
HSG,2024Q2,0.08333333333333333,0.0,0.08333333333333333
HSG,2024Q3,0.0,0.0,0.0
HSG,2024Q4,0.058823529411764705,0.0,0.058823529411764705
HSG,2025Q1,0.17391304347826086,0.043478260869565216,0.13043478260869565
HSG,2025Q2,0.0,0.0,0.0
HSG,2025Q3,0.05555555555555555,0.0,0.05555555555555555
HSG,2025Q4,0.03125,0.03125,0.0
HSG,2026Q1,0.0625,0.0,0.0625
HSG,2026Q2,0.043478260869565216,0.043478260869565216,0.0
KDH,2022Q1,0.0,0.3333333333333333,-0.3333333333333333
KDH,2022Q2,0.1111111111111111,0.0,0.1111111111111111
KDH,2022Q3,0.1,0.0,0.1
KDH,2022Q4,0.0,0.0,0.0
KDH,2023Q1,0.0,0.0,0.0
KDH,2023Q2,0.0,0.14285714285714285,-0.14285714285714285
KDH,2023Q3,0.0,0.0,0.0
KDH,2023Q4,0.0,0.0,0.0
KDH,2024Q1,0.09090909090909091,0.0,0.09090909090909091
KDH,2024Q2,0.0,0.0,0.0
KDH,2024Q3,0.0,0.05555555555555555,-0.05555555555555555
KDH,2024Q4,0.0,0.0,0.0
KDH,2025Q1,0.0,0.0,0.0
KDH,2025Q2,0.0,0.0,0.0
KDH,2025Q3,0.046511627906976744,0.0,0.046511627906976744
KDH,2025Q4,0.0,0.0,0.0
KDH,2026Q1,0.0,0.0,0.0
KDH,2026Q2,0.0,0.07692307692307693,-0.07692307692307693
KLB,2022Q1,0.0,0.0,0.0
KLB,2022Q2,0.0,0.0,0.0
KLB,2022Q3,0.0,0.0,0.0
KLB,2022Q4,0.0,0.0,0.0
KLB,2023Q1,0.2,0.0,0.2
KLB,2023Q2,0.0,0.0,0.0
KLB,2023Q3,0.0,0.0,0.0
KLB,2023Q4,0.0,0.5,-0.5
KLB,2024Q1,0.0,0.0,0.0
KLB,2024Q2,0.0,0.0,0.0
KLB,2024Q3,0.25,0.0,0.25
KLB,2024Q4,0.08333333333333333,0.0,0.08333333333333333
KLB,2025Q1,0.0,0.0,0.0
KLB,2025Q2,0.3333333333333333,0.0,0.3333333333333333
KLB,2025Q3,0.11538461538461539,0.0,0.11538461538461539
KLB,2025Q4,0.13513513513513514,0.0,0.13513513513513514
KLB,2026Q1,0.0,0.0,0.0
KLB,2026Q2,0.0,0.0,0.0
LPB,2022Q1,0.14285714285714285,0.0,0.14285714285714285
LPB,2022Q2,0.0,0.0,0.0
LPB,2022Q3,0.03571428571428571,0.0,0.03571428571428571
LPB,2022Q4,0.08333333333333333,0.0,0.08333333333333333
LPB,2023Q1,0.1,0.0,0.1
LPB,2023Q2,0.03571428571428571,0.0,0.03571428571428571
LPB,2023Q3,0.0,0.0,0.0
LPB,2023Q4,0.03571428571428571,0.0,0.03571428571428571
LPB,2024Q1,0.034482758620689655,0.0,0.034482758620689655
LPB,2024Q2,0.11428571428571428,0.0,0.11428571428571428
LPB,2024Q3,0.037037037037037035,0.0,0.037037037037037035
LPB,2024Q4,0.12903225806451613,0.0,0.12903225806451613
LPB,2025Q1,0.06896551724137931,0.034482758620689655,0.034482758620689655
LPB,2025Q2,0.15,0.0,0.15
LPB,2025Q3,0.0,0.0,0.0
LPB,2025Q4,0.0,0.0,0.0
LPB,2026Q1,0.08333333333333333,0.0,0.08333333333333333
LPB,2026Q2,0.05263157894736842,0.0,0.05263157894736842
MBB,2022Q1,0.0,0.0,0.0
MBB,2022Q2,0.0,0.0,0.0
MBB,2022Q3,0.0,0.0,0.0
MBB,2022Q4,0.14285714285714285,0.0,0.14285714285714285
MBB,2023Q1,0.0,0.0,0.0
MBB,2023Q2,0.07142857142857142,0.0,0.07142857142857142
MBB,2023Q3,0.0,0.043478260869565216,-0.043478260869565216
MBB,2023Q4,0.034482758620689655,0.0,0.034482758620689655
MBB,2024Q1,0.1111111111111111,0.0,0.1111111111111111
MBB,2024Q2,0.044444444444444446,0.0,0.044444444444444446
MBB,2024Q3,0.045454545454545456,0.0,0.045454545454545456
MBB,2024Q4,0.058823529411764705,0.0,0.058823529411764705
MBB,2025Q1,0.08333333333333333,0.0,0.08333333333333333
MBB,2025Q2,0.0,0.03225806451612903,-0.03225806451612903
MBB,2025Q3,0.02564102564102564,0.0,0.02564102564102564
MBB,2025Q4,0.06818181818181818,0.0,0.06818181818181818
MBB,2026Q1,0.03225806451612903,0.0,0.03225806451612903
MBB,2026Q2,0.08888888888888889,0.0,0.08888888888888889
MBS,2022Q1,0.0,0.0,0.0
MBS,2022Q2,0.2857142857142857,0.14285714285714285,0.14285714285714285
MBS,2022Q3,0.0,0.0,0.0
MBS,2022Q4,0.25,0.0,0.25
MBS,2023Q1,0.125,0.125,0.0
MBS,2023Q2,0.14285714285714285,0.0,0.14285714285714285
MBS,2023Q3,0.0,0.0,0.0
MBS,2023Q4,0.2222222222222222,0.0,0.2222222222222222
MBS,2024Q1,0.0,0.0,0.0
MBS,2024Q2,0.0,0.0,0.0
MBS,2024Q3,0.0,0.0,0.0
MBS,2024Q4,0.0,0.0,0.0
MBS,2025Q1,0.0,0.0,0.0
MBS,2025Q2,0.0,0.16666666666666666,-0.16666666666666666
MBS,2025Q3,0.027777777777777776,0.0,0.027777777777777776
MBS,2025Q4,0.018518518518518517,0.0,0.018518518518518517
MBS,2026Q1,0.05357142857142857,0.05357142857142857,0.0
MBS,2026Q2,0.02127659574468085,0.02127659574468085,0.0
MBS,2029Q1,0.0,0.0,0.0
MCH,2022Q1,0.0,0.0,0.0
MCH,2022Q2,0.0,0.0,0.0
MCH,2022Q3,0.0,0.0,0.0
MCH,2022Q4,0.0,0.0,0.0
MCH,2023Q1,0.0,0.0,0.0
MCH,2023Q2,0.0,0.0,0.0
MCH,2023Q3,0.0,0.0,0.0
MCH,2023Q4,0.0,0.0,0.0
MCH,2024Q1,0.0,0.5,-0.5
MCH,2024Q2,0.0,0.0,0.0
MCH,2024Q3,0.08333333333333333,0.0,0.08333333333333333
MCH,2024Q4,0.125,0.0,0.125
MCH,2025Q1,0.0,0.06666666666666667,-0.06666666666666667
MCH,2025Q2,0.1111111111111111,0.0,0.1111111111111111
MCH,2025Q3,0.0,0.0,0.0
MCH,2025Q4,0.09615384615384616,0.0,0.09615384615384616
MCH,2026Q1,0.25,0.0,0.25
MCH,2026Q2,0.25,0.0,0.25
MCH,2026Q3,0.0,0.0,0.0
MSB,2022Q1,0.0,0.0,0.0
MSB,2022Q2,0.0,0.0,0.0
MSB,2022Q3,0.17647058823529413,0.0,0.17647058823529413
MSB,2022Q4,0.07407407407407407,0.037037037037037035,0.037037037037037035
MSB,2023Q1,0.1111111111111111,0.0,0.1111111111111111
MSB,2023Q2,0.15384615384615385,0.0,0.15384615384615385
MSB,2023Q3,0.05,0.0,0.05
MSB,2023Q4,0.09090909090909091,0.0,0.09090909090909091
MSB,2024Q1,0.07692307692307693,0.0,0.07692307692307693
MSB,2024Q2,0.3,0.0,0.3
MSB,2024Q3,0.21428571428571427,0.0,0.21428571428571427
MSB,2024Q4,0.07142857142857142,0.0,0.07142857142857142
MSB,2025Q1,0.0625,0.0,0.0625
MSB,2025Q2,0.041666666666666664,0.0,0.041666666666666664
MSB,2025Q3,0.11864406779661017,0.03389830508474576,0.0847457627118644
MSB,2025Q4,0.07894736842105263,0.0,0.07894736842105263
MSB,2026Q1,0.03125,0.0,0.03125
MSB,2026Q2,0.02564102564102564,0.0,0.02564102564102564
MSN,2022Q1,0.0,0.0,0.0
MSN,2022Q2,0.14583333333333334,0.0,0.14583333333333334
MSN,2022Q3,0.1388888888888889,0.0,0.1388888888888889
MSN,2022Q4,0.14705882352941177,0.0,0.14705882352941177
MSN,2023Q1,0.07017543859649122,0.0,0.07017543859649122
MSN,2023Q2,0.023255813953488372,0.0,0.023255813953488372
MSN,2023Q3,0.10526315789473684,0.0,0.10526315789473684
MSN,2023Q4,0.06451612903225806,0.0,0.06451612903225806
MSN,2024Q1,0.06666666666666667,0.0,0.06666666666666667
MSN,2024Q2,0.10714285714285714,0.0,0.10714285714285714
MSN,2024Q3,0.0,0.0,0.0
MSN,2024Q4,0.11428571428571428,0.0,0.11428571428571428
MSN,2025Q1,0.17647058823529413,0.0,0.17647058823529413
MSN,2025Q2,0.14814814814814814,0.037037037037037035,0.1111111111111111
MSN,2025Q3,0.10909090909090909,0.03636363636363636,0.07272727272727272
MSN,2025Q4,0.10256410256410256,0.0,0.10256410256410256
MSN,2026Q1,0.18421052631578946,0.0,0.18421052631578946
MSN,2026Q2,0.23076923076923078,0.019230769230769232,0.21153846153846156
MWG,2022Q1,0.0,0.0,0.0
MWG,2022Q2,0.0847457627118644,0.0,0.0847457627118644
MWG,2022Q3,0.075,0.025,0.049999999999999996
MWG,2022Q4,0.05,0.05,0.0
MWG,2023Q1,0.043478260869565216,0.043478260869565216,0.0
MWG,2023Q2,0.043478260869565216,0.13043478260869565,-0.08695652173913043
MWG,2023Q3,0.15789473684210525,0.0,0.15789473684210525
MWG,2023Q4,0.1,0.025,0.07500000000000001
MWG,2024Q1,0.1875,0.0,0.1875
MWG,2024Q2,0.04878048780487805,0.0,0.04878048780487805
MWG,2024Q3,0.058823529411764705,0.0,0.058823529411764705
MWG,2024Q4,0.043478260869565216,0.0,0.043478260869565216
MWG,2025Q1,0.14634146341463414,0.024390243902439025,0.12195121951219512
MWG,2025Q2,0.10909090909090909,0.0,0.10909090909090909
MWG,2025Q3,0.15254237288135594,0.0,0.15254237288135594
MWG,2025Q4,0.09836065573770492,0.0,0.09836065573770492
MWG,2026Q1,0.17543859649122806,0.017543859649122806,0.15789473684210525
MWG,2026Q2,0.05660377358490566,0.0,0.05660377358490566
NAB,2022Q1,0.0,0.5,-0.5
NAB,2022Q2,0.0,0.0,0.0
NAB,2022Q3,0.0,0.0,0.0
NAB,2022Q4,0.0,0.0,0.0
NAB,2023Q1,0.0,0.0,0.0
NAB,2023Q2,0.045454545454545456,0.0,0.045454545454545456
NAB,2023Q3,0.09090909090909091,0.0,0.09090909090909091
NAB,2023Q4,0.0,0.0,0.0
NAB,2024Q1,0.23076923076923078,0.0,0.23076923076923078
NAB,2024Q2,0.11764705882352941,0.0,0.11764705882352941
NAB,2024Q3,0.05555555555555555,0.0,0.05555555555555555
NAB,2024Q4,0.0,0.0,0.0
NAB,2025Q1,0.3333333333333333,0.0,0.3333333333333333
NAB,2025Q2,0.3,0.0,0.3
NAB,2025Q3,0.0967741935483871,0.0,0.0967741935483871
NAB,2025Q4,0.0625,0.0,0.0625
NAB,2026Q1,0.15625,0.0,0.15625
NAB,2026Q2,0.044444444444444446,0.0,0.044444444444444446
NKG,2022Q1,0.0,0.0,0.0
NKG,2022Q2,0.08333333333333333,0.0,0.08333333333333333
NKG,2022Q3,0.0,0.0,0.0
NKG,2022Q4,0.0,0.0,0.0
NKG,2023Q1,0.0,0.0,0.0
NKG,2023Q2,0.0,0.0,0.0
NKG,2023Q3,0.0,0.0,0.0
NKG,2023Q4,0.0,0.0,0.0
NKG,2024Q1,0.0,0.0,0.0
NKG,2024Q2,0.0,0.0,0.0
NKG,2024Q3,0.0,0.0,0.0
NKG,2024Q4,0.0,0.0,0.0
NKG,2025Q1,0.0,0.0,0.0
NKG,2025Q2,0.0,0.0,0.0
NKG,2025Q3,0.05555555555555555,0.05555555555555555,0.0
NKG,2025Q4,0.125,0.0,0.125
NKG,2026Q1,0.0,0.0,0.0
NKG,2026Q2,0.1111111111111111,0.05555555555555555,0.05555555555555555
NLG,2022Q1,0.25,0.0,0.25
NLG,2022Q2,0.0,0.0,0.0
NLG,2022Q3,0.0,0.0,0.0
NLG,2022Q4,0.125,0.0,0.125
NLG,2023Q1,0.0,0.0,0.0
NLG,2023Q2,0.0,0.0,0.0
NLG,2023Q3,0.0,0.0,0.0
NLG,2023Q4,0.1,0.0,0.1
NLG,2024Q1,0.0,0.0,0.0
NLG,2024Q2,0.0,0.0,0.0
NLG,2024Q3,0.0,0.0,0.0
NLG,2024Q4,0.0,0.2,-0.2
NLG,2025Q1,0.1,0.0,0.1
NLG,2025Q2,0.06666666666666667,0.06666666666666667,0.0
NLG,2025Q3,0.03225806451612903,0.0,0.03225806451612903
NLG,2025Q4,0.0,0.0,0.0
NLG,2026Q1,0.0,0.0,0.0
NLG,2026Q2,0.0,0.0,0.0
NT2,2022Q1,0.0,0.5,-0.5
NT2,2022Q2,0.0,0.125,-0.125
NT2,2022Q3,0.25,0.0,0.25
NT2,2023Q1,0.125,0.0,0.125
NT2,2023Q2,0.0,0.0,0.0
NT2,2023Q3,0.0,0.0,0.0
NT2,2024Q1,0.0,0.0,0.0
NT2,2024Q2,0.0,0.0,0.0
NT2,2024Q4,0.0,0.0,0.0
NT2,2025Q1,0.0,0.0,0.0
NT2,2025Q2,0.0,0.0,0.0
NT2,2025Q3,0.1111111111111111,0.0,0.1111111111111111
NT2,2025Q4,0.14285714285714285,0.0,0.14285714285714285
NT2,2026Q1,0.0,0.0,0.0
NT2,2026Q2,0.0,0.08333333333333333,-0.08333333333333333
NVL,2022Q1,0.0625,0.0,0.0625
NVL,2022Q2,0.030303030303030304,0.0,0.030303030303030304
NVL,2022Q3,0.0,0.0,0.0
NVL,2022Q4,0.014705882352941176,0.029411764705882353,-0.014705882352941176
NVL,2023Q1,0.0,0.0,0.0
NVL,2023Q2,0.0375,0.0375,0.0
NVL,2023Q3,0.0,0.02702702702702703,-0.02702702702702703
NVL,2023Q4,0.0,0.06666666666666667,-0.06666666666666667
NVL,2024Q1,0.0,0.0,0.0
NVL,2024Q2,0.0,0.041666666666666664,-0.041666666666666664
NVL,2024Q3,0.0,0.11538461538461539,-0.11538461538461539
NVL,2024Q4,0.0,0.02702702702702703,-0.02702702702702703
NVL,2025Q1,0.015873015873015872,0.015873015873015872,0.0
NVL,2025Q2,0.019801980198019802,0.019801980198019802,0.0
NVL,2025Q3,0.011764705882352941,0.023529411764705882,-0.011764705882352941
NVL,2025Q4,0.017857142857142856,0.026785714285714284,-0.008928571428571428
NVL,2026Q1,0.04477611940298507,0.029850746268656716,0.014925373134328356
NVL,2026Q2,0.053763440860215055,0.0,0.053763440860215055
OCB,2022Q1,0.16666666666666666,0.0,0.16666666666666666
OCB,2022Q2,0.041666666666666664,0.0,0.041666666666666664
OCB,2022Q3,0.13043478260869565,0.0,0.13043478260869565
OCB,2022Q4,0.1875,0.0,0.1875
OCB,2023Q1,0.2,0.0,0.2
OCB,2023Q2,0.0,0.0,0.0
OCB,2023Q3,0.03333333333333333,0.0,0.03333333333333333
OCB,2023Q4,0.0,0.0,0.0
OCB,2024Q1,0.125,0.0625,0.0625
OCB,2024Q2,0.23076923076923078,0.0,0.23076923076923078
OCB,2024Q3,0.0625,0.0,0.0625
OCB,2024Q4,0.05555555555555555,0.0,0.05555555555555555
OCB,2025Q1,0.09090909090909091,0.0,0.09090909090909091
OCB,2025Q2,0.23529411764705882,0.0,0.23529411764705882
OCB,2025Q3,0.08064516129032258,0.0,0.08064516129032258
OCB,2025Q4,0.09375,0.0,0.09375
OCB,2026Q1,0.14285714285714285,0.0,0.14285714285714285
OCB,2026Q2,0.2857142857142857,0.0,0.2857142857142857
PDR,2022Q1,0.0,0.0,0.0
PDR,2022Q2,0.07692307692307693,0.0,0.07692307692307693
PDR,2022Q3,0.0,0.0,0.0
PDR,2022Q4,0.0,0.0,0.0
PDR,2023Q1,0.0,0.0,0.0
PDR,2023Q2,0.1111111111111111,0.0,0.1111111111111111
PDR,2023Q3,0.0,0.18181818181818182,-0.18181818181818182
PDR,2023Q4,0.05,0.0,0.05
PDR,2024Q1,0.14285714285714285,0.0,0.14285714285714285
PDR,2024Q2,0.0,0.0,0.0
PDR,2024Q3,0.0,0.0,0.0
PDR,2024Q4,0.0,0.0,0.0
PDR,2025Q1,0.1111111111111111,0.1111111111111111,0.0
PDR,2025Q2,0.0,0.0,0.0
PDR,2025Q3,0.03225806451612903,0.03225806451612903,0.0
PDR,2025Q4,0.0196078431372549,0.058823529411764705,-0.0392156862745098
PDR,2026Q1,0.11764705882352941,0.058823529411764705,0.058823529411764705
PDR,2026Q2,0.02857142857142857,0.02857142857142857,0.0
PGB,2022Q1,0.0,0.0,0.0
PGB,2022Q2,0.0,0.0,0.0
PGB,2022Q3,0.0,0.0,0.0
PGB,2022Q4,0.0,0.0,0.0
PGB,2023Q1,0.14285714285714285,0.0,0.14285714285714285
PGB,2023Q2,0.0,0.0,0.0
PGB,2023Q3,0.0,0.0,0.0
PGB,2023Q4,0.0,0.0,0.0
PGB,2024Q1,0.0,0.0,0.0
PGB,2024Q2,0.07692307692307693,0.0,0.07692307692307693
PGB,2024Q3,0.0,0.0,0.0
PGB,2024Q4,0.0,0.0,0.0
PGB,2025Q1,0.045454545454545456,0.0,0.045454545454545456
PGB,2025Q2,0.09090909090909091,0.0,0.09090909090909091
PGB,2025Q3,0.02702702702702703,0.02702702702702703,0.0
PGB,2025Q4,0.0,0.0,0.0
PGB,2026Q1,0.045454545454545456,0.0,0.045454545454545456
PGB,2026Q2,0.0,0.0,0.0
PHR,2022Q1,0.0,0.0,0.0
PHR,2022Q2,0.2,0.0,0.2
PHR,2022Q3,0.0,0.0,0.0
PHR,2022Q4,0.0,0.0,0.0
PHR,2023Q1,0.25,0.0,0.25
PHR,2023Q2,0.0,0.0,0.0
PHR,2023Q3,0.25,0.0,0.25
PHR,2023Q4,0.0,0.0,0.0
PHR,2024Q1,0.0,0.0,0.0
PHR,2024Q2,0.0,0.0,0.0
PHR,2024Q3,0.0,0.0,0.0
PHR,2024Q4,0.6666666666666666,0.0,0.6666666666666666
PHR,2025Q1,0.0,0.0,0.0
PHR,2025Q2,0.0,0.0,0.0
PHR,2025Q3,0.0,0.0,0.0
PHR,2025Q4,0.0,0.0,0.0
PHR,2026Q1,0.0,0.0,0.0
PHR,2026Q2,0.07692307692307693,0.0,0.07692307692307693
PLX,2022Q1,0.0,0.0,0.0
PLX,2022Q2,0.0,0.0,0.0
PLX,2022Q3,0.0,0.0,0.0
PLX,2022Q4,0.038461538461538464,0.038461538461538464,0.0
PLX,2023Q1,0.0,0.05555555555555555,-0.05555555555555555
PLX,2023Q2,0.1,0.0,0.1
PLX,2023Q3,0.0,0.0,0.0
PLX,2023Q4,0.0,0.0,0.0
PLX,2024Q1,0.0,0.16666666666666666,-0.16666666666666666
PLX,2024Q2,0.15789473684210525,0.05263157894736842,0.10526315789473684
PLX,2024Q3,0.0,0.0,0.0
PLX,2024Q4,0.0,0.14285714285714285,-0.14285714285714285
PLX,2025Q1,0.0,0.0,0.0
PLX,2025Q2,0.045454545454545456,0.09090909090909091,-0.045454545454545456
PLX,2025Q3,0.05555555555555555,0.16666666666666666,-0.1111111111111111
PLX,2025Q4,0.0,0.0,0.0
PLX,2026Q1,0.1,0.0,0.1
PLX,2026Q2,0.0,0.05263157894736842,-0.05263157894736842
PNJ,2022Q1,0.1111111111111111,0.0,0.1111111111111111
PNJ,2022Q2,0.25,0.0,0.25
PNJ,2022Q3,0.07692307692307693,0.0,0.07692307692307693
PNJ,2022Q4,0.13043478260869565,0.0,0.13043478260869565
PNJ,2023Q1,0.09090909090909091,0.0,0.09090909090909091
PNJ,2023Q2,0.07692307692307693,0.07692307692307693,0.0
PNJ,2023Q3,0.0,0.2,-0.2
PNJ,2023Q4,0.23076923076923078,0.0,0.23076923076923078
PNJ,2024Q1,0.1,0.1,0.0
PNJ,2024Q2,0.2,0.0,0.2
PNJ,2024Q3,0.1111111111111111,0.0,0.1111111111111111
PNJ,2024Q4,0.18181818181818182,0.09090909090909091,0.09090909090909091
PNJ,2025Q1,0.16666666666666666,0.0,0.16666666666666666
PNJ,2025Q2,0.11764705882352941,0.058823529411764705,0.058823529411764705
PNJ,2025Q3,0.06382978723404255,0.0,0.06382978723404255
PNJ,2025Q4,0.1,0.0,0.1
PNJ,2026Q1,0.13333333333333333,0.0,0.13333333333333333
PNJ,2026Q2,0.08571428571428572,0.0,0.08571428571428572
POW,2022Q1,0.0,0.0,0.0
POW,2022Q2,0.09090909090909091,0.09090909090909091,0.0
POW,2022Q3,0.0,0.0,0.0
POW,2022Q4,0.0,0.0,0.0
POW,2023Q1,0.25,0.125,0.125
POW,2023Q2,0.0,0.0,0.0
POW,2023Q3,0.07692307692307693,0.0,0.07692307692307693
POW,2023Q4,0.0,0.0,0.0
POW,2024Q1,0.1111111111111111,0.2222222222222222,-0.1111111111111111
POW,2024Q2,0.05,0.0,0.05
POW,2024Q3,0.043478260869565216,0.0,0.043478260869565216
POW,2024Q4,0.05555555555555555,0.0,0.05555555555555555
POW,2025Q1,0.09523809523809523,0.0,0.09523809523809523
POW,2025Q2,0.0625,0.0625,0.0
POW,2025Q3,0.1,0.03333333333333333,0.06666666666666668
POW,2025Q4,0.08823529411764706,0.0,0.08823529411764706
POW,2026Q1,0.0,0.0,0.0
POW,2026Q2,0.08,0.0,0.08
PPC,2022Q1,0.0,0.0,0.0
PPC,2022Q2,0.0,0.0,0.0
PPC,2022Q3,0.0,0.0,0.0
PPC,2023Q1,0.0,0.5,-0.5
PPC,2023Q2,0.0,0.2,-0.2
PPC,2023Q3,0.1111111111111111,0.3333333333333333,-0.2222222222222222
PPC,2023Q4,0.0,0.2,-0.2
PPC,2024Q1,0.0,0.2,-0.2
PPC,2024Q2,0.0,0.4,-0.4
PPC,2024Q4,0.0,0.0,0.0
PPC,2025Q1,0.0,0.0,0.0
PPC,2025Q2,0.0,0.0,0.0
PPC,2025Q3,0.0,0.1,-0.1
PPC,2025Q4,0.0,0.0,0.0
PPC,2026Q1,0.0,0.0,0.0
PPC,2026Q2,0.0,0.0,0.0
PVT,2022Q1,0.5,0.0,0.5
PVT,2022Q2,0.0,0.0,0.0
PVT,2023Q1,0.0,0.0,0.0
PVT,2023Q2,0.0,0.0,0.0
PVT,2023Q3,0.0,0.0,0.0
PVT,2023Q4,0.0,0.0,0.0
PVT,2024Q1,0.0,0.0,0.0
PVT,2024Q2,0.0,0.0,0.0
PVT,2024Q3,0.0,0.0,0.0
PVT,2024Q4,0.0,0.0,0.0
PVT,2025Q1,0.0,0.2,-0.2
PVT,2025Q2,0.2222222222222222,0.0,0.2222222222222222
PVT,2025Q3,0.0,0.0,0.0
PVT,2025Q4,0.0,0.0,0.0
PVT,2026Q1,0.1,0.0,0.1
PVT,2026Q2,0.05263157894736842,0.0,0.05263157894736842
REE,2022Q1,0.0,0.0,0.0
REE,2022Q2,0.0,0.0,0.0
REE,2022Q3,0.0,0.5,-0.5
REE,2022Q4,0.3333333333333333,0.0,0.3333333333333333
REE,2023Q1,0.3333333333333333,0.0,0.3333333333333333
REE,2023Q2,0.0,0.0,0.0
REE,2023Q3,0.25,0.0,0.25
REE,2023Q4,0.3333333333333333,0.0,0.3333333333333333
REE,2024Q1,0.1111111111111111,0.0,0.1111111111111111
REE,2024Q2,0.058823529411764705,0.0,0.058823529411764705
REE,2024Q3,0.0625,0.0,0.0625
REE,2024Q4,0.3333333333333333,0.0,0.3333333333333333
REE,2025Q1,0.16666666666666666,0.0,0.16666666666666666
REE,2025Q2,0.0,0.0625,-0.0625
REE,2025Q3,0.0,0.0,0.0
REE,2025Q4,0.04,0.12,-0.07999999999999999
REE,2026Q1,0.041666666666666664,0.0,0.041666666666666664
REE,2026Q2,0.019230769230769232,0.0,0.019230769230769232
SAB,2022Q1,0.16666666666666666,0.0,0.16666666666666666
SAB,2022Q2,0.1111111111111111,0.0,0.1111111111111111
SAB,2022Q3,0.0,0.0,0.0
SAB,2022Q4,0.0,0.0,0.0
SAB,2023Q1,0.0,0.0,0.0
SAB,2023Q2,0.11764705882352941,0.0,0.11764705882352941
SAB,2023Q3,0.0,0.0,0.0
SAB,2023Q4,0.07692307692307693,0.0,0.07692307692307693
SAB,2024Q1,0.0,0.0,0.0
SAB,2024Q2,0.23076923076923078,0.0,0.23076923076923078
SAB,2024Q3,0.125,0.125,0.0
SAB,2024Q4,0.07692307692307693,0.0,0.07692307692307693
SAB,2025Q1,0.09090909090909091,0.0,0.09090909090909091
SAB,2025Q2,0.23076923076923078,0.038461538461538464,0.19230769230769232
SAB,2025Q3,0.0,0.0,0.0
SAB,2025Q4,0.0625,0.0,0.0625
SAB,2026Q1,0.0,0.07692307692307693,-0.07692307692307693
SAB,2026Q2,0.17647058823529413,0.0,0.17647058823529413
SCR,2022Q2,0.2,0.0,0.2
SCR,2022Q3,0.14285714285714285,0.0,0.14285714285714285
SCR,2022Q4,0.2,0.1,0.1
SCR,2023Q1,0.3333333333333333,0.0,0.3333333333333333
SCR,2023Q2,0.0,0.0,0.0
