cache_key,content_hash,ticker,article_date,title,url,is_stock_relevant,sentiment,sentiment_score,importance_score,information_magnitude_score,uncertainty_score,novelty_hint_score,reasoning_confidence,time_horizon,event_type,relevance_to_ticker,summary,reason,provider,requested_model,response_model,request_id,prompt_sha256,input_sha256,extracted_at_utc,status,error
57ae730ce7f13ca8514c9bd4a6d89a6172e3e84cd06c2ac80f116472b07f626b,df6fd2bf235317c05c2b51b0700842cc4006135e8384486cba165ead1ab8f214,FPT,2025-07-01,fpt gop suc cung vung dat vang den van hanh chinh quyen dia phuong hai cap 1388261.html,https://kinhtechungkhoan.vn/fpt-gop-suc-cung-vung-dat-vang-den-van-hanh-chinh-quyen-dia-phuong-hai-cap-1388261.html,False,neutral,0.8,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"FPT là đối tác công nghệ chủ lực trong việc xây dựng và triển khai hạ tầng số cho mô hình chính quyền hai cấp tại Quảng Ninh, đánh dấu bước ngoặt cải cách hành chính và chuyển đổi số quốc gia.",,deepseek,deepseek-chat,deepseek-v4-flash,e9d1b3d4-517d-455a-8d9b-baf3da1234c9,5a4fd5a16bc0a3e876d23e0176a80e10a55b6341a8abccbd3a482f2079c44744,30b8a2a02da97928495bfcf3c4d157b8d498ecf1c1cd94d02bec6b19b7f0c2ff,2026-07-07T11:15:00+00:00,ok,
33329d6b88a98a0ba9b1caa8e1278bbf0abb8b2fc04ac3c51891d4f3ebc2e4b8,c2428f48d8cebcb0a999677f70324b9684b07b6af0b57e57fab2079649b34239,VCB,2025-07-01,"Nhịp đập Thị trường 01/07: Lực bán thắng thế, VCB ra tay đỡ chỉ số",https://vietstock.vn/2025/07/nhip-dap-thi-truong-0107-luc-ban-thang-the-vcb-ra-tay-do-chi-so-1636-1323347.htm,,,,,,,,,,,,,,,,,,f0b30f94126079b376dd691e912ea2be2882e0d99e76084bcdba11ec5e0594d8,8fa8f615d588f43937c76cc17e7d4d93d4c883f5bbebf90a2da7501e5061255b,2026-07-07T11:15:04+00:00,error,Invalid relevance_to_ticker: '5'
66393e7ea0b3f1a967e4c9684f9303dbe73da89296951c565481d884d47e4dbb,32bd15cf44d1b0997844ea4f30faf152bf48ae1cb7dfb92b570f0cdd33db499a,VCB,2025-07-01,VCB: Quyết định của HĐQT về việc thay đổi địa chỉ trụ sở các Chi nhánh và các Phòng giao dịch,https://vietstock.vn/2025/07/vcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-chi-tru-so-cac-chi-nhanh-va-cac-phong-giao-dich-737-1324334.htm,False,neutral,0.0,3.0,1.0,3.0,3.0,3.0,unclear,other,irrelevant,VCB công bố quyết định của HĐQT về việc thay đổi địa chỉ trụ sở các chi nhánh và phòng giao dịch.,,deepseek,deepseek-chat,deepseek-v4-flash,ea536503-b2fd-4f76-8ad2-fdf68770221c,cc21d06861d54760aafb5fa4e65c50bc7dfb379da9df71948dcbdd44224b1f7f,194773a181ab8bc675c4bbe659e44b7ce7528d70ce08a654d1c7a0c93bc8d27c,2026-07-07T11:15:12+00:00,ok,
60abf59ed63c78d73d3a519f6e231d66a90913a84f1a2c96659ab44f1034aeb2,042d2c8c548c86f415c7bca8258a4a4ec216bc3942ae125c837ea6f4f16adb4f,VNM,2025-07-01,he lo muc gia dep de xuong tien mua co phieu vnm 1388282.html,https://kinhtechungkhoan.vn/he-lo-muc-gia-dep-de-xuong-tien-mua-co-phieu-vnm-1388282.html,False,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,,,deepseek,deepseek-chat,deepseek-v4-flash,49eada30-105f-4b77-8c55-dd6bd9693cd7,84e2f26aaa2c0e5eb77027db79598ea1e33eae01245074cf410c764b950ba8ce,9e349cf914b32796e7b6844708f435a2f09c2ae47811dcdf791474e375ca3bb4,2026-07-07T11:15:14+00:00,ok,
041455b8a4165d76e665de708c0d45355d8af420366778fd0615045c31a18c5f,746d6ba794f7fe471d8a7a58394233920905cd0fccd337735ee70bdc63efa88f,HPG,2025-07-03,HPG: Báo cáo kết quả phát hành cổ phiếu để trả cổ tức,https://vietstock.vn/2025/07/hpg-bao-cao-ket-qua-phat-hanh-co-phieu-de-tra-co-tuc-738-1324761.htm,False,neutral,0.2,3.0,3.0,3.0,3.0,3.0,unclear,other,irrelevant,"HPG báo cáo kết quả phát hành cổ phiếu để trả cổ tức, nhưng không có chi tiết cụ thể về tỷ lệ hay giá trị. Bài báo chủ yếu liệt kê các doanh nghiệp khác chốt quyền cổ tức bằng tiền.",,deepseek,deepseek-chat,deepseek-v4-flash,159569df-2c29-4346-b16f-8ece2cfbb83a,1084930f8595deb0c09b9b67fc195ed11917e0bcc300982962b1960e1cca850a,e4f7ffd0835dea3b2506963ed99fb3cbb548dd50cbdcd77a420284f700267f3d,2026-07-07T11:15:16+00:00,ok,
3cc641aee80756fb0fce99b9a127fe325faf43c4bfb70d8a2fe326f1928a6557,33a12e76d9f674b368c23b7d3443847bd2c618488d4aae910241102866c75e1e,HPG,2025-07-03,Nhóm cổ phiếu Thép: Mới chỉ Hòa Phát hoàn thiện được chữ V,https://vietstock.vn/2025/07/nhom-co-phieu-thep-moi-chi-hoa-phat-hoan-thien-duoc-chu-v-830-1325461.htm,False,neutral,0.6,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"Bài báo đề cập đến việc HPG là cổ phiếu thép hiếm hoi vượt mức giá trước thuế quan, tăng 6 tuần liên tiếp, và được hưởng lợi từ chính sách chống bán phá giá thép HRC từ Trung Quốc, có hiệu lực từ 6/7/2025 trong 5 năm. Tuy nhiên, nhóm thép p",,deepseek,deepseek-chat,deepseek-v4-flash,8ef20440-0160-42f7-91d8-be8237990278,74fa535c304c036c4dcf22d6ff44337e4f08c7e4a63f7adcecaa7ce5e0429b5b,974331c2011dd56c282152edeb6bdf05cfcce94204f8427d271e085a381f3d4d,2026-07-07T11:15:19+00:00,ok,
7c679e99299110891090a157c0d53387945a149d39f411cd1feee55d67ad735f,f8efae6c91e64837f7d77e9fc8ffd784afa4e9a76d67393a6a73b6a538e3d676,VCB,2025-07-03,PAN: Nghị quyết HĐQT về việc thông qua bảo lãnh hạn mức tín dụng tại VCB cho Golden Beans,https://vietstock.vn/2025/07/pan-nghi-quyet-hdqt-ve-viec-thong-qua-bao-lanh-han-muc-tin-dung-tai-vcb-cho-golden-beans-737-1325243.htm,False,neutral,0.0,3.0,3.0,3.0,3.0,3.0,unclear,other,irrelevant,PAN thông qua bảo lãnh hạn mức tín dụng tại VCB cho Golden Beans.,,deepseek,deepseek-chat,deepseek-v4-flash,7dd16c11-b905-42cc-b7b4-b6a449951e5d,83b10f0e1606e4d3d0720a3d8132166db7dc3d98bdc280cd5c7159bcadd80d67,fe7d88766e93acb0eb181135ddffd628c8077d1db487da183f2d58937823a51e,2026-07-07T11:15:21+00:00,ok,
626e09960fdcca4a9a4dc8aae1f25416f324d76d4a35fcb183b844aff05b0067,23aa44407d358e36366d3250fd6fcd96f718fcf2fcf3e3e14cfb4a8615953389,FPT,2025-07-04,MSH: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ CTCP CK FPT,https://vietstock.vn/2025/07/msh-thong-bao-giao-dich-co-phieu-cua-to-chuc-co-lien-quan-den-nguoi-noi-bo-ctcp-ck-fpt-739-1325738.htm,False,neutral,0.0,3.0,2.0,3.0,3.0,3.0,unclear,other,irrelevant,"CTCP CK FPT thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ của CTCP May Sông Hồng (MSH). Nội dung không nêu rõ chi tiết giao dịch, chỉ là thông báo theo quy định.",,deepseek,deepseek-chat,deepseek-v4-flash,39fee8c6-0d41-47ac-84ea-4813c8d931e3,c107233fc7034c8adfda9b3c1291fcb481b32263198977f95ed447d02a546043,811a7b244b8186353ffb2d6543b4717a58c051c45c71a3787fc5eb019d2aa901,2026-07-07T11:15:23+00:00,ok,
ca9bcb8fae281a48d9b202d055cfd9ff1436b30d7879295879f5841360dfb1e6,2fc738afab31d906f56fbf68ff1706312de26cce465ec7701cc89db9d82bde7e,FPT,2025-07-04,khoi ngoai van giu nhiet mua rong phien 4 7 tam diem co phieu fpt 1388938.html,https://kinhtechungkhoan.vn/khoi-ngoai-van-giu-nhiet-mua-rong-phien-4-7-tam-diem-co-phieu-fpt-1388938.html,,,,,,,,,,,,,,,,,,3f7d85351540112d2ac85dbc244256758e22f19a08c1e814a57d930bc7cc0454,506804cdc22a8f484da7efe49c334ac44b1520fea256d5398b68efd60b0f0fa2,2026-07-07T11:15:25+00:00,error,Invalid relevance_to_ticker: '5'
048176bc8c10ee53ee4733f6b811c77544448ab725ed243a969d7c8ccdfbc27c,6a12730a36b4d5f0ea2f16d03a11d8db74ff8fcc898f879ba0873b10c3758432,SSI,2025-07-04,SSI: Quyết định về việc thay đổi đăng ký niêm yết,https://vietstock.vn/2025/07/ssi-quyet-dinh-ve-viec-thay-doi-dang-ky-niem-yet-741-1326035.htm,False,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"SSI được HOSE chấp thuận thay đổi đăng ký niêm yết, trong bối cảnh thị trường chứng khoán Việt Nam chuẩn bị nâng hạng và ESG trở thành tiêu chí quan trọng.",,deepseek,deepseek-chat,deepseek-v4-flash,14b8939d-6625-43d9-84bd-478165dd0be9,95b1d24d6d22a832541d5cdd53cbc81d5b40a4d1bec34765b8146a4f2fff8ae0,0709e76b98079db3e7cf302bba5862931498a3dfb0329afdfb4125a091d23fe3,2026-07-07T11:15:27+00:00,ok,
5b222978456ba610bd3849dc1a8a1b969d1913269a5f19797212a55b5eb2c1c0,91bd90b9d767ec05f340e99fc2da3360a3e92ea17785297f822f5a367a4e7163,SSI,2025-07-04,"Ông Phạm Lưu Hưng, Kinh tế trưởng SSI: Mức 20% là trung tính và là thông tin khá tích cực với Việt Nam",https://www.tinnhanhchungkhoan.vn/ong-pham-luu-hung-kinh-te-truong-ssi-muc-20-la-trung-tinh-va-la-thong-tin-kha-tich-cuc-voi-viet-nam-post372382.html,,,,,,,,,,,,,,,,,,5870bd144981755ac24e122f383772d9ca78ffd089f6fb07f1d8372049cc91c1,012ca61bc5d37326347c8e1c3b05ee82f6461f145047fbc91ed5f84047c839d9,2026-07-07T11:15:30+00:00,error,Invalid event_type: 'phân tích vĩ mô'
5197e8cd52722907fa2083b4eac5d3adcd3ec236f40e62bc16eaedcbd1cdc815,9925003a33cd7c1e0e30b17dd7341539a631334015d33c34708b44b8ab36f9cc,SSI,2025-07-05,Thị phần môi giới HOSE quý II/2025: SSI tăng thị phần cao nhất 2 năm,https://www.tinnhanhchungkhoan.vn/thi-phan-moi-gioi-hose-quy-ii2025-ssi-tang-thi-phan-cao-nhat-2-nam-post372538.html,False,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,,,deepseek,deepseek-chat,deepseek-v4-flash,a7020957-5172-46d2-8aa6-dc1761102914,b9fea7bc39ff9ad62045bc5fe143b9177a5e42c289b5f146dc14dfd6d036b1f4,36fbbef5e50695959bf7475eb0a47a9d7c64058b266c6aa477181c005cbc0a64,2026-07-07T11:15:32+00:00,ok,
c7b77b784a4e3e52d1bc221bf3f6667438a897a459376af6ed30b3cee91e065c,981e72c1ede478d46da2f5dd8500ec38a1e351d06c0020062f0756467b15d724,HPG,2025-07-06,thi truong hrc co thay doi lon hoa phat hpg don con gio thuan 1389179.html,https://kinhtechungkhoan.vn/thi-truong-hrc-co-thay-doi-lon-hoa-phat-hpg-don-con-gio-thuan-1389179.html,False,neutral,0.8,3.0,5.0,3.0,3.0,3.0,unclear,other,irrelevant,"Bộ Công Thương ban hành thuế chống bán phá giá chính thức đối với thép HRC nhập khẩu từ Trung Quốc, mức thuế 23.1%-27.83%, có hiệu lực 5 năm từ 6/7/2025. Hòa Phát được coi là hưởng lợi nhiều nhất.",,deepseek,deepseek-chat,deepseek-v4-flash,57573290-f618-49f7-8645-41e939c00a4b,2c5f38db1b9cba92cae807916c2d12d37245e9a8ff1704345548640d1bd126df,e01becdfcc57be65634f385351ac81579ab279053ae964a430e1d0ceb3f4c128,2026-07-07T11:15:34+00:00,ok,
dd32117f174459a8445f6b9633708487336f5fc784dec9719908798b94eeeab0,2d95f7b5d7e42947bded8d8cd08188eed0b4607dcd6004fe2437ff7294245002,HPG,2025-07-08,Hòa Phát đầu tư khu công nghiệp gần 3.400 tỷ đồng tại Hải Phòng,https://vietnambiz.vn/hoa-phat-dau-tu-khu-cong-nghiep-gan-3400-ty-dong-tai-hai-phong-202578194353512.htm,False,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,Hòa Phát đầu tư khu công nghiệp gần 3.400 tỷ đồng tại Hải Phòng.,,deepseek,deepseek-chat,deepseek-v4-flash,61690a92-61fb-49e1-9f56-31820d65e9f9,a052b5e6fd54d1759226cf370110e49a65d367c2997674db360e46aed5a5ef81,e9d2a2d897061bec244d088dedf51a0bd98da9a85c2dfd334f55316c0a6db5fe,2026-07-07T11:15:36+00:00,ok,
00139ca645bc99b7bcf3e6be25d7898e54a4e2afb9599448b14f0ae7c4bbdace,e20066ec520e1ff42153cf3b4cf747339724b26e38147ef1487333dc33a9905d,HPG,2025-07-08,bat ngo hoa phat hpg co the bat loi ngay tren san nha 1389655.html,https://kinhtechungkhoan.vn/bat-ngo-hoa-phat-hpg-co-the-bat-loi-ngay-tren-san-nha-1389655.html,False,neutral,-0.4,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"Hòa Phát (HPG) đối mặt với bất lợi từ việc nhập khẩu thép HRC khổ rộng tăng vọt trước khi thuế chống bán phá giá có hiệu lực, vì loại thép này không nằm trong diện chịu thuế, làm giảm hiệu quả bảo hộ cho HPG.",,deepseek,deepseek-chat,deepseek-v4-flash,4e843e1f-a297-4c15-a9df-7fe9bf143bd2,b9e8113fdac670583a2ed3e06f072dca5678ac9e22050d0660429636a0a0c638,2230a54820c7c243f1d09c0a0a1eb18066834e2b010ff1a514f97b94b7699d09,2026-07-07T11:15:38+00:00,ok,
bcfed215e4fbf15092b426dbc085aaac8d4d0022ef82f42a1140893884a3f671,6374171cc855b2fc0503495cb91eeca38b7651e74ac51da8268de22d47d3256e,HPG,2025-07-09,Hòa Phát bán 5 triệu tấn thép trong nửa năm,https://vietnambiz.vn/hoa-phat-ban-5-trieu-tan-thep-trong-nua-nam-202579135450760.htm,False,neutral,0.8,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"Hòa Phát báo cáo sản lượng bán hàng 5 triệu tấn thép trong nửa đầu năm 2025, tăng 23% so với cùng kỳ. Sản lượng thép cuộn cán nóng (HRC) đạt 2,2 triệu tấn, tăng 42%. Công ty đang hoàn thiện lò cao số 6 và dự kiến hoàn thành Dung Quất 2 vào ",,deepseek,deepseek-chat,deepseek-v4-flash,5dd18f5a-1eee-47e0-8228-f4ac25ced3c1,3e87ebe97b05c0bbef3a03a3ea9496413c684564f983d2e614299a7d04342bdb,b7ac62e3c71e249006354aa3f048ad6e88939b07b179eb13cd742c2b17cda53a,2026-07-07T11:15:41+00:00,ok,
bea7753c71247db1206859d58e90c0d2e328b47c779611f13547dd0e887d6658,aee08ed7fabef79ab75e0256ec10356fd41af1316dcd03c3651eb0eaebaa1c5c,FPT,2025-07-10,FPT chốt quyền chia 222 triệu cổ phiếu thưởng,https://vietstock.vn/2025/07/fpt-chot-quyen-chia-222-trieu-co-phieu-thuong-764-1327085.htm,False,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"FPT thông báo chia cổ phiếu thưởng tỷ lệ 15% từ lợi nhuận sau thuế chưa phân phối, nâng tổng cổ tức năm 2024 lên 35% (20% tiền mặt + 15% cổ phiếu). Kết quả kinh doanh 5 tháng đầu năm 2025 tăng trưởng 13% doanh thu và 18% lợi nhuận.",,deepseek,deepseek-chat,deepseek-v4-flash,77d85e97-e34e-4aa6-8f53-f7ae1b3df1e2,48f216d6cc562413f89651f9576655ce900b6a24e37b16b8ae60c6508d9c9b2f,f6d07acac0870f7ef098764c063881467628367b926de55954dc1f94c3bd837e,2026-07-07T11:15:43+00:00,ok,
c9671dd7bef94d5508ab2af0984b31c8439cb2b958e5ab10ee819649f7c10026,abb779eb5304a1ab2c39c34cd71673fadcf7d1e8978cd552b6a4ee3dda8119fe,FPT,2025-07-10,FPT: Quyết định của HĐQT về việc phát hành cổ phiếu để tăng vốn cổ phần từ NVCSH,https://vietstock.vn/2025/07/fpt-quyet-dinh-cua-hdqt-ve-viec-phat-hanh-co-phieu-de-tang-von-co-phan-tu-nvcsh-830-1327019.htm,False,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,FPT công bố quyết định của HĐQT về phát hành cổ phiếu tăng vốn từ cổ đông hiện hữu.,,deepseek,deepseek-chat,deepseek-v4-flash,c1f1a1dc-4523-41b3-9309-6da5e745d233,d8b498e057dd6ef4c2160c4e04e0733dd9e981c7be71d362bcf3e407ac812a06,83fe0e00a00ce40f90cecc398974dade8c6e831af9705297f8e11bc4635b151e,2026-07-07T11:15:45+00:00,ok,
871cc137ad9703cca957af91410acbc78c24f983df8aad5090b7da0b7bd34c3d,063f73f5677d6f310891451bfdd2278ac8995a3b5dba9e86c6a496d0808fdf44,FPT,2025-07-10,co phieu vic chinh thuc xep ngang hang fpt ty phu pham nhat vuong chung kien buoc ngoat lon 1390082.html,https://kinhtechungkhoan.vn/co-phieu-vic-chinh-thuc-xep-ngang-hang-fpt-ty-phu-pham-nhat-vuong-chung-kien-buoc-ngoat-lon-1390082.html,False,neutral,0.0,3.0,1.0,3.0,3.0,3.0,unclear,other,irrelevant,"Bài báo tập trung vào cổ phiếu VIC của Vingroup, không có thông tin liên quan đến FPT.",,deepseek,deepseek-chat,deepseek-v4-flash,d7b2ebd3-1135-463b-9edd-9771cb4bb336,ed94becd49db2417305ec4303d7bf5c6deed78193606060fae1cd252a1b43df7,c7cd5a5ef1da96072712ebe64af91f03683ad4e80b936f871ce224144a9c477b,2026-07-07T11:15:47+00:00,ok,
5679f0998ad5ad30c55520c29a404c350a1693b178b05d842789e92672c8032c,abf8081d5da9630314c3f6b53effa027b3ff61d1dd11082d7e8515f4e9e6b695,SSI,2025-07-10,"SSI Research: VN-Index duy trì triển vọng tích cực, dự báo đạt 1,500 điểm cuối 2025",https://vietstock.vn/2025/07/ssi-research-vn-index-duy-tri-trien-vong-tich-cuc-du-bao-dat-1500-diem-cuoi-2025-145-1328394.htm,False,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"SSI Research duy trì triển vọng tích cực cho VN-Index, dự báo đạt 1,500 điểm cuối 2025 nhờ 5 động lực: kinh tế vĩ mô ổn định, tăng trưởng lợi nhuận, thuế quan hạ nhiệt, định giá hấp dẫn và nâng hạng thị trường. Tuy nhiên, ngắn hạn có biến đ",,deepseek,deepseek-chat,deepseek-v4-flash,7621a535-cb8d-4eb9-8a63-21c40bc03bbe,1c80c552421e729efa364e39c3d28ed8528c304283e6e347d777ae12624f1d0a,3b5b8f827df5607539d7063be324a9d8fceb3a7b3736795cad05457c4954e2aa,2026-07-07T11:15:49+00:00,ok,
8f0424e60d5adbc3674e5510e76e4879a21d6d0c707d693b61d5adcfd7a05c9b,3aeb04baa35e569b56f0fbd12b59eab46bed4a1a8a25b54b89691f85859987f7,SSI,2025-07-10,khoi ngoai duy tri mua rong gan 1 000 ty ssi va vpb tiep tuc dan dat 1390160.html,https://kinhtechungkhoan.vn/khoi-ngoai-duy-tri-mua-rong-gan-1-000-ty-ssi-va-vpb-tiep-tuc-dan-dat-1390160.html,,,,,,,,,,,,,,,,,,b9edea1a06f5c52edcad4b8d6c70ad3e4672e93e83c2a1d491133ca32914a9a1,8d3d06f76baf46c1ddb3a628840d8e557ab828a81261f9b804574d665e289c17,2026-07-07T11:15:51+00:00,error,Invalid event_type: 'dòng vốn ngoại'
335f15752ccc6f30112a56d5b961981277b80e8aa56ac1c329175526a914b7a5,ffb8d74eedd6b34200cfba826fe4482113ef2eb294e8673779c8b9d57cd691e7,VCB,2025-07-10,Vietcombank (VCB) nỗ lực số hóa dữ liệu,https://www.tinnhanhchungkhoan.vn/vietcombank-vcb-no-luc-so-hoa-du-lieu-post372773.html,False,neutral,0.5,3.0,3.0,3.0,3.0,3.0,unclear,other,irrelevant,"Vietcombank là ngân hàng tiên phong kết nối với nền tảng cổng ký số từ xa tập trung trên VNeID, giúp khách hàng đăng ký chữ ký số nhanh chóng qua ứng dụng VCB Digibank, phục vụ các giao dịch như đăng ký khoản vay, giải ngân. Đây là bước tiế",,deepseek,deepseek-chat,deepseek-v4-flash,4f63a3ed-330e-486e-bcb2-2bb46bc5117d,9015b52ab38f5ea02f3be8a39eb4d5d028d53821686eaf7546333aa77605bd4d,b9b7ca68931814eb8d0b9a5cc76285e21a02d620ca47f949fa11b74e3241be8a,2026-07-07T11:15:53+00:00,ok,
563a7fdb27e02b68241b059c9deb3e0357d71da22188653aae01084539bbd71c,ca56319f1fe1a67014c1980b1ae266385f6b363675adb52cb72cc01c205cdea7,FPT,2025-07-11,chu tich truong gia binh sap nhan hang chuc trieu co phieu fpt 1390241.html,https://kinhtechungkhoan.vn/chu-tich-truong-gia-binh-sap-nhan-hang-chuc-trieu-co-phieu-fpt-1390241.html,False,neutral,0.8,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"FPT thông báo phát hành cổ phiếu thưởng tỷ lệ 15% (20:3) từ lợi nhuận sau thuế chưa phân phối, dự kiến phát hành gần 222,2 triệu cổ phiếu, tăng vốn điều lệ lên hơn 17.305 tỷ đồng. Chủ tịch Trương Gia Bình và SCIC sẽ nhận thêm hàng chục triệ",,deepseek,deepseek-chat,deepseek-v4-flash,e4313ebe-7501-4c77-9257-fb48060363f1,3deda531a1d559c1a5af84a364bdc1618f63ad7db4a84443aee768d0d8423b8b,381a8bbe38859e1adf6e2e37267ab7065c01394a7a4fe0aa8b253eb7a343883b,2026-07-07T11:15:56+00:00,ok,
96f7b09f89034c5d83992ef83c039de626ffb298b22bfce063d7a9917b5bfe61,50ae3ea6a7b1d37f06100b9bc433ccb33930923de33cb11e76411ba30c46f04b,HPG,2025-07-11,hoa phat hpg chinh thuc vuot qua doi trong tai mang dang chiu suc ep phong ve thuong mai 1390266.html,https://kinhtechungkhoan.vn/hoa-phat-hpg-chinh-thuc-vuot-qua-doi-trong-tai-mang-dang-chiu-suc-ep-phong-ve-thuong-mai-1390266.html,False,neutral,0.7,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,"Hòa Phát vượt Formosa dẫn đầu thị phần HRC từ tháng 3/2025 nhờ thuế chống bán phá giá HRC từ Trung Quốc và nhu cầu nội địa phục hồi. Mảng thép xây dựng chiếm gần 40% thị phần. Dự báo Q2/2025 doanh thu 45.500 tỷ, lợi nhuận ròng trên 4.000 tỷ",,deepseek,deepseek-chat,deepseek-v4-flash,20b58772-2ddb-4803-a069-0da5ae7647bf,1a2c83738dcf9370a8088722e7872d76cc0c1af77d448eeb797d3c5161be9c05,64e1f77791d58370e392acdc7667fb38311746186e6a4170c43bb0d86da35f9f,2026-07-07T11:15:59+00:00,ok,
e9f4dff02239e1300d2c5ed7dc247f89f92a40901db30e674fccd9e410a00764,9b1b48b97bcadcba77a0baf9d86c0a6974466cd944067e0ba20e8123bd2f5b30,SSI,2025-07-11,khoi ngoai duy tri mua rong manh hon 1 170 ty tung manh tien tai co phieu ssi 1390327.html,https://kinhtechungkhoan.vn/khoi-ngoai-duy-tri-mua-rong-manh-hon-1-170-ty-tung-manh-tien-tai-co-phieu-ssi-1390327.html,,,,,,,,,,,,,,,,,,210ef8a4258ae7421e31e96f00dfcdd9dd4d4e0a93d613b42c873041b34bd1fe,15a9ab218799fdff163e21702266bf69f9c1d9b8606b9c6d139ab423ed3a82ff,2026-07-07T11:16:02+00:00,error,Invalid relevance_to_ticker: '5'
8c621ab9de7c4cb9ef5ae973a088c2d8429f999caa61852d5454fa8aad20fe0d,b1f95e62a82aab2d4ec8064ad43721b37b7b0e7d97694690dc34315c0d09d90d,SSI,2025-07-11,khoi ngoai gom manh ssi chu tich nguyen duy hung nha dau tu nuoc ngoai rat nhay ben 1390361.html,https://kinhtechungkhoan.vn/khoi-ngoai-gom-manh-ssi-chu-tich-nguyen-duy-hung-nha-dau-tu-nuoc-ngoai-rat-nhay-ben-1390361.html,,,,,,,,,,,,,,,,,,193edf4d299b62184658fd5188b6836e627748bcc6a1b1bbb1089d809f6ff91c,581c0e6b4ae1ca1533c5cd9bb0dddd94024f382cd03fe34ce364179cf7e620b9,2026-07-07T11:16:05+00:00,error,Invalid event_type: 'institutional_activity'
445560461387f27c34ac3ec9590ae47caac5736d2aeb12d66e5e7dd0820a44db,12203f145e182036bff2637eccd2a9381923c29571d72b6c01fc57014f0291d0,VNM,2025-07-11,"Bà Mai Kiều Liên: Tăng trưởng 2 chữ số về doanh thu thì khó, nhưng tăng về năng suất và thu nhập người lao động thì làm được",https://cafef.vn/ba-mai-kieu-lien-tang-truong-2-chu-so-ve-doanh-thu-thi-kho-nhung-tang-ve-nang-suat-va-thu-nhap-nguoi-lao-dong-thi-lam-duoc-188250711082539119.chn,False,neutral,0.3,3.0,3.0,3.0,3.0,3.0,unclear,other,irrelevant,"CEO Vinamilk cho rằng tăng trưởng 2 chữ số về doanh thu khó, nhưng có thể đạt được qua tăng năng suất và thu nhập người lao động, từ đó tăng sức mua. Bà cũng đánh giá cao cải cách chính sách và kiến nghị giải quyết vướng mắc nhanh chóng.",,deepseek,deepseek-chat,deepseek-v4-flash,35376780-f2a3-4452-bf3f-da5a94ceb658,00854786f7b76b42128f07aab5dd45a496d0a2d4d848032cc4797c1c0c976c9a,0649500897c0f269fad4a8a9ca4953c8ff364f96a16dba0ad188e729df3465de,2026-07-07T11:16:07+00:00,ok,
501eb5c1ef873ca215ce1734ae6fb825ce2a932a55ef2ec4c90e798526c1d736,39d5147bf2c6ca5fdf4c3123d919e8230d2616f247c68dfda29a4cd0440d5189,VCB,2025-07-14,VCB: Nghị quyết HĐQT về việc phê duyệt tăng vốn điều lệ công ty VCBM,https://vietstock.vn/2025/07/vcb-nghi-quyet-hdqt-ve-viec-phe-duyet-tang-von-dieu-le-cong-ty-vcbm-737-1329242.htm,False,neutral,0.3,3.0,4.0,3.0,3.0,3.0,unclear,other,irrelevant,HĐQT VCB phê duyệt tăng vốn điều lệ công ty VCBM.,,deepseek,deepseek-chat,deepseek-v4-flash,d7134351-7d23-4489-823f-2c6477eee88d,095e36339c7cff3c45de396b8f851d761790135dbb44ccc64fd7ed13659251fb,50dcc3d3549255b1c753d9a7cd9543f261cc4e8b85a67ae4b8fff92820f79478,2026-07-07T11:16:08+00:00,ok,
