decision_id,news_id,ticker,decision_date,event_date,trigger_type,action,reason,source,title,url,event_type,risk_flags,match_confidence,article_summary,content_hash
2025Q1_VIC_03,ee50b85ed315fa46,VIC,2025-03-31,2026-05-28,news,Watch,event type: capital,tnck,"Vingroup (VIC) tái cấu trúc Vinfast, lập pháp nhân mới vốn điều lệ hơn 5.183 tỷ đồng",https://www.tinnhanhchungkhoan.vn/vingroup-vic-tai-cau-truc-vinfast-lap-phap-nhan-moi-von-dieu-le-hon-5183-ty-dong-post391248.html,"capital,market",,exact,"Theo Nghị quyết số 14/2026, Vingroup đã phê duyệt tách Công ty cổ phần Sản xuất và Kinh doanh Vinfast, một công ty thành lập và hoạt động theo pháp luật Việt Nam, có mã doanh nghiệp số 0107894416, địa chỉ trụ sở tại Khu Kinh tế Đình Vũ, Cát Hải, đảo Cát Hải, đặc khu Cát Hải, Thành phố Hải Phòng, Việt Nam (VFTP) và thành lập một công ty con mới trên cơ sở tách doanh nghiệp. Tên công ty mới dự kiến thành lập là Công ty cổ phần Vinfast Việt Nam (VFVN). Địa chỉ trụ sở chính tại Khu kinh tế Đình Vũ- Cát Hải, đảo Cát Hải, đặc khu Cát Hải, Thành phố Hải Phòng.",c3311d40ce6e6bfe45888eaba9a044e271da644d5957837137cecec81d8294a4
2025Q1_VIC_03,151f0fe21067fa47,VIC,2025-03-31,2026-05-28,news,Review Required,"risk flags: audit_issue, debt_risk, earnings_warning, governance",kinhtechungkhoan,vua duoc vingroup tiep suc co dong lon nhat cua thep pomina phat sinh bien dong 1449067.html,https://kinhtechungkhoan.vn/vua-duoc-vingroup-tiep-suc-co-dong-lon-nhat-cua-thep-pomina-phat-sinh-bien-dong-1449067.html,"capital,debt_risk,earnings,governance,market","audit_issue,debt_risk,earnings_warning,governance",exact,"Sau tín hiệu hỗ trợ từ Vingroup, Thép Pomina tiếp tục gây chú ý khi hơn 4 triệu cổ phiếu do cổ đông lớn nhất nắm giữ bị bán ra. Trong bối cảnh Công ty CP Thép Pomina (HOSE: POM) vừa xuất hiện những tín hiệu hỗ trợ từ hệ sinh thái Tập đoàn Vingroup, cổ đông lớn nhất của doanh nghiệp là Công ty TNHH Thương mại và Sản xuất Thép Việt lại ghi nhận biến động đáng chú ý về tỷ lệ sở hữu. Theo thông tin vừa được Thép Việt công bố, Cơ quan Thi hành án dân sự TP.",45b8fb74f2114ee4c0ace45270f67a3e24d5a6feeaf7bdf07e666339b0db41c4
2025Q1_VIC_03,55ed4d6bfe14284d,VIC,2025-03-31,2026-05-31,news,Watch,event type: earnings,vnexpress,Vingroup đầu tư gần 13 triệu USD vào dự án người máy tại Mỹ,https://vnexpress.net/vingroup-dau-tu-gan-13-trieu-usd-vao-du-an-nguoi-may-tai-my-5080219.html,earnings,,exact,"Vingroup dự kiến đầu tư 12,75 triệu USD, tương đương hơn 300 tỷ đồng, vào công ty Vinmotion USA, Inc, nhằm nghiên cứu robot hình người. Vingroup dự kiến đầu tư 12,75 triệu USD, tương đương hơn 300 tỷ đồng, vào công ty Vinmotion USA, Inc, nhằm nghiên cứu robot hình người. Nhằm tối ưu cơ cấu hoạt động đầu tư ra nước ngoài, Vingroup sẽ mua lại cổ phần hoặc góp vốn trong Công ty Vinmotion USA, Inc, có trụ sở tại Mỹ.",21d11e944ba2c4e28996370a6965eec93c4169b56cdda63b006453061a09a618
2025Q1_VIC_03,7dfe971c05ba6e16,VIC,2025-03-31,2026-06-03,news,Review Required,risk flags: governance,tnck,"Giao dịch chứng khoán phiên sáng 3/6: Nhóm Vingroup điều chỉnh, VN-Index mất hơn 17 điểm",https://www.tinnhanhchungkhoan.vn/giao-dich-chung-khoan-phien-sang-36-nhom-vingroup-dieu-chinh-vn-index-mat-hon-17-diem-post391589.html,"governance,market",governance,exact,"Trong phiên hôm qua, sau ít phút mở cửa tăng điểm, thị trường nhanh chóng quay đầu giảm và tiếp tục nới thêm biên độ đi xuống khi lực cung gia tăng ở nhiều nhóm ngành cổ phiếu, khiến VN-Index lùi về vùng giá thấp nhất khoảng 1,5 tháng. Tuy nhiên, chỉ số chung vẫn vận động trên đường trung bình động quan trọng MA50, tương đương vùng giá 1.800-1.810 điểm. Bước sang phiên giao dịch sáng nay ngày 3/6, thị trường tiếp diễn trạng thái ảm đạm khi nhiều nhà đầu tư mất dần sự kiên nhẫn và quyết tâm bán hơn, khiến VN-Index giảm điểm ngay từ sớm và có lúc đã chớm thủng mốc quan trọng 1.800 điểm do nhóm cổ phiếu Vingroup suy yếu.",feb95dc1aa37344ff4dc293bbb95be7db69a87a304db549c13d7121b87756079
2025Q1_VIC_03,d6013cfd70a68206,VIC,2025-03-31,2026-06-05,news,Review Required,"risk flags: audit_issue, capital_dilution, debt_risk, earnings_warning, governance, legal_risk",vietstock,VHM: Thông báo giao dịch cổ phiếu của tổ chức có liên quan của người nội bộ Tập đoàn Vingroup - Công ty Cổ phần,https://vietstock.vn/2026/06/vhm-thong-bao-giao-dich-co-phieu-cua-to-chuc-co-lien-quan-cua-nguoi-noi-bo-tap-doan-vingroup-cong-ty-co-phan-739-1451737.htm,"capital,debt_risk,dividend,earnings,governance,legal_risk,market","audit_issue,capital_dilution,debt_risk,earnings_warning,governance,legal_risk",exact,Vietstock - Trang thông tin điện tử tổng hợp CHỨNG KHOÁN Cổ phiếu Giao dịch nội bộ Niêm yết ETF và các quỹ Chứng khoán phái sinh Chứng quyền Ý kiến chuyên gia Câu chuyện đầu tư Chính sách Trái phiếu DOANH NGHIỆP Hoạt động kinh doanh Cổ tức Tăng vốn - M&A IPO - Cổ phần hóa Nhân vật Trái phiếu doanh nghiệp BẤT ĐỘNG SẢN Thị trường nhà đất Quy hoạch - Hạ tầng Dự án Bảo hiểm và thuế nhà đất TÀI CHÍNH Ngân hàng Bảo hiểm Thuế và Ngân sách Tài sản số HÀNG HÓA Vàng và kim loại quý Nhiên liệu Kim loại Nông sản thực phẩm KINH TẾ Vĩ mô Kinh tế - Đầu tư THẾ GIỚI Chứng khoán thế giới Tiền kỹ thuật số Tài chính quốc tế Kinh tế - Đầu tư TÀI CHÍNH CÁ NHÂN Làm chủ đồng tiền Đầu tư – Kinh doanh nhỏ Doanh nhân và khởi nghiệp Chơi sang Xe - Công nghệ Tiêu dùng và lối sống Vì cộng đồng PHÂN TÍCH Nhận định thị trường Phân tích cơ bản Phân tích kỹ thuật ĐÔNG DƯƠNG Vĩ mô Tài chính - Ngân hàng Thị trường chứng khoán Kinh tế - Đầu tư CHỦ ĐỀ NÓNG Quan hệ Nhà đầu tư (IR) ĐHĐCĐ thường niên 2026 Nâng hạng thị trường Trump 2.0 Trung tâm tài chính Các kênh đầu tư DỮ LIỆU NGÀNH Tổng quan ngành Ngành chi tiết DỮ LIỆU DOANH NGHIỆP Doanh nghiệp A-Z Lịch sự kiện Cập nhật lãi lỗ Giao dịch nội bộ Tài liệu cổ đông Niên gi,8df696d85a742b258de48d5bf0f94debee860a60924d862e94a894b2db0a2027
2025Q1_VIC_03,7f5a427c77777096,VIC,2025-03-31,2026-06-05,news,Review Required,"risk flags: audit_issue, debt_risk, governance",kinhtechungkhoan,khoi ngoai dao chieu day bat ngo phien cuoi tuan giai ngan manh nhat tai mot co phieu nha vingroup 1450581.html,https://kinhtechungkhoan.vn/khoi-ngoai-dao-chieu-day-bat-ngo-phien-cuoi-tuan-giai-ngan-manh-nhat-tai-mot-co-phieu-nha-vingroup-1450581.html,"debt_risk,governance,market","audit_issue,debt_risk,governance",exact,"Khối ngoại đảo chiều mua ròng khoảng 364 tỷ đồng trong phiên cuối tuần, tập trung gom mạnh VIC, ACB, FPT và MSR, qua đó chấm dứt chuỗi 11 phiên bán ròng liên tiếp. Trong bối cảnh đó, giao dịch khối ngoại trở thành điểm sáng đáng chú ý khi nhà đầu tư nước ngoài đảo chiều mua ròng khoảng 364 tỷ đồng trên toàn thị trường, chấm dứt chuỗi 11 phiên bán ròng liên tiếp. Động thái này phần nào góp phần củng cố tâm lý cho bên mua, nhất là khi thị trường đang trong giai đoạn nỗ lực tìm lại sự ổn định.",6aaf9358833175efe6f085d371e83ce10df69f735521f8ec2f9434838968469c
2025Q1_VIC_03,57f673f9828cb946,VIC,2025-03-31,2026-06-09,news,Review Required,risk flags: debt_risk,vnexpress,VN-Index đảo chiều sau nhịp giảm sốc,https://vnexpress.net/vn-index-dao-chieu-sau-nhip-giam-soc-5083737.html,"debt_risk,market",debt_risk,exact,"VN-Index tăng nhẹ và áp sát ngưỡng tâm lý 1.800 điểm nhờ lực đỡ của cổ phiếu ngân hàng, thép, bù cho áp lực xả hàng kéo dài ở nhóm Vingroup. VN-Index tăng nhẹ và áp sát ngưỡng tâm lý 1.800 điểm nhờ lực đỡ của cổ phiếu ngân hàng, thép, bù cho áp lực xả hàng kéo dài ở nhóm Vingroup. Sau khi giảm gần 50 điểm trong phiên đầu tuần, nhiều công ty chứng khoán dự đoán thị trường chứng khoán tiếp tục quán tính giảm xuống 1.750 điểm, tức mất thêm 40 điểm.",62fae00abcbfeaea176fccb95f7624555496c809e78423919962f95b9ebcd180
2025Q1_VIC_03,d4fba8aadf26af70,VIC,2025-03-31,2026-06-09,news,Review Required,"risk flags: audit_issue, debt_risk, governance",kinhtechungkhoan,vingroup phat trien 4 500 can nha o cho thue tai thanh pho ho chi minh 1451217.html,https://kinhtechungkhoan.vn/vingroup-phat-trien-4-500-can-nha-o-cho-thue-tai-thanh-pho-ho-chi-minh-1451217.html,"debt_risk,governance,market","audit_issue,debt_risk,governance",exact,"Thành phố Hồ Chí Minh, ngày 09/6/2026, Tập đoàn Vingroup công bố phát triển 4.500 căn nhà ở cho thuê tại xã Bà Điểm, thành phố Hồ Chí Minh nhằm hưởng ứng chủ trương mở rộng cơ hội tiếp cận nhà ở cho người có thu nhập thấp của Đảng và Nhà nước. Tập đoàn Vingroup cam kết phát triển 4.500 căn hộ cho thuê, tương đương 146.000 m2 mặt sàn nhà ở tại xã Bà Điểm, phía Tây Bắc Thành phố Hồ Chí Minh nhằm đáp ứng nhu cầu thuê lâu dài của công nhân, người lao động, sinh viên, cán bộ, công chức, viên chức, người dân trên địa bàn với chi phí hợp lý. Các căn hộ được thiết kế hiện đại, tối ưu công năng sử dụng, đi kèm hệ thống hạ tầng và tiện ích đồng bộ, tạo môi trường sống văn minh, thuận tiện cho học tập, làm việc và sinh hoạt lâu dài của người dân.",9064f812b589136ad79c0d3a8e413ed0610b098b7ddbe1a6721b29e2e4fd5383
2025Q1_VIC_03,908d558c1c837de6,VIC,2025-03-31,2026-06-17,news,Review Required,risk flags: governance,tnck,"Phiên giao dịch sáng 17/6: Nhóm Vingroup gây áp lực, VN-Index mất gần 18 điểm",https://www.tinnhanhchungkhoan.vn/phien-giao-dich-sang-176-nhom-vingroup-gay-ap-luc-vn-index-mat-gan-18-diem-post392523.html,"governance,market",governance,exact,"Trong phiên 16/6, VN-Index tăng 8,63 điểm lên 1.807,94 điểm, đánh dấu phiên phục hồi thứ hai liên tiếp, với tâm điểm là nhóm chứng khoán và bán lẻ. Tuy nhiên, thanh khoản giảm mạnh cho thấy dòng tiền vẫn thận trọng. Về kỹ thuật, chỉ số giữ trên mốc 1.800 điểm, các tín hiệu ngắn hạn cải thiện nhưng cần vượt vùng 1.820-1.830 điểm cùng thanh khoản gia tăng để xác nhận xu hướng hồi phục bền vững.",9c73b00376a98f616459f8fcdcad9021184656878c060e9a20f91afeeb96e8db
2025Q1_VIC_03,00b64ce470c39116,VIC,2025-03-31,2026-06-17,news,Watch,"event type: capital, earnings",vnexpress,Vingroup vào top 30 doanh nghiệp lớn nhất Đông Nam Á,https://vnexpress.net/vingroup-vao-top-30-doanh-nghiep-lon-nhat-dong-nam-a-5086959.html,"capital,earnings,market",,exact,"Tập đoàn Vingroup xếp thứ 26 trong danh sách 500 doanh nghiệp lớn nhất Đông Nam Á do Tạp chí Fortune công bố ngày 16/6, tăng 11 bậc so với năm trước. Tập đoàn Vingroup xếp thứ 26 trong danh sách 500 doanh nghiệp lớn nhất Đông Nam Á do Tạp chí Fortune công bố ngày 16/6, tăng 11 bậc so với năm trước. Đây là năm thứ ba Fortune công bố Fortune Southeast Asia 500.",c5176e5ac61752a57c62e893e972f627d157afa4ba3fc5440dad0a1fbd6d31a1
2025Q1_VIC_03,2e889d204e96c4a6,VIC,2025-03-31,2026-06-18,news,Watch,"event type: capital, dividend",vietstock,"Nhóm cổ phiếu ""họ Vingroup"" phủ tím bảng điện",https://vietstock.vn/2026/06/nhom-co-phieu-ho-vingroup-phu-tim-bang-dien-830-1455717.htm,"capital,dividend,market",,exact,"Nhóm cổ phiếu ""họ Vingroup"" phủ tím bảng điện Mở đầu phiên giao dịch 18/06, lực cầu gia tăng tại nhóm cổ phiếu ""họ Vingroup"" đẩy giá cổ phiếu tăng trần, trong bối cảnh một số doanh nghiệp vừa công bố kế hoạch chi trả cổ tức tiền mặt quy mô lớn. Cổ phiếu VIC tăng trần lên 205,400đồng/cp. Trong khi đó, VHM và VRE tăng trần lên lần lượt 144,400 đồng/cp và 30,100 đồng/cp.",b3cbeca0e9b64b9059476defd237e1a1893aef9ba2b9494c573cb51fdde4cb6d
2025Q1_VIC_03,2e889d204e96c4a6,VIC,2025-03-31,2026-06-18,news,Watch,"event type: capital, dividend",vietstock,"Nhóm cổ phiếu ""họ Vingroup"" phủ tím bảng điện",https://vietstock.vn/2026/06/nhom-co-phieu-ho-vingroup-phu-tim-bang-dien-830-1455717.htm,"capital,dividend,market",,exact,"Nhóm cổ phiếu ""họ Vingroup"" phủ tím bảng điện Mở đầu phiên giao dịch 18/06, lực cầu gia tăng tại nhóm cổ phiếu ""họ Vingroup"" đẩy giá cổ phiếu tăng trần, trong bối cảnh một số doanh nghiệp vừa công bố kế hoạch chi trả cổ tức tiền mặt quy mô lớn. Cổ phiếu VIC tăng trần lên 205,400đồng/cp. Trong khi đó, VHM và VRE tăng trần lên lần lượt 144,400 đồng/cp và 30,100 đồng/cp.",b3cbeca0e9b64b9059476defd237e1a1893aef9ba2b9494c573cb51fdde4cb6d
2025Q1_VIC_03,23818d99171045d2,VIC,2025-03-31,2026-06-18,news,Watch,event type: dividend,vnexpress,Nhóm cổ phiếu Vingroup vực dậy chứng khoán,https://vnexpress.net/nhom-co-phieu-vingroup-vuc-day-chung-khoan-5087295.html,"dividend,market",,exact,"Nhóm cổ phiếu Vingroup gồm VIC, VHM và VRE đồng loạt tăng trần, trở thành động lực chính kéo chứng khoán tăng mạnh nhất hơn một tháng qua. Nhóm cổ phiếu Vingroup gồm VIC, VHM và VRE đồng loạt tăng trần, trở thành động lực chính kéo chứng khoán tăng mạnh nhất hơn một tháng qua. Đồ thị VN-Index giữ sắc xanh cả ngày.",a5d61d1963a8a2f011f843258f5a90095862f30206e23434824998cc5c4c94bd
2025Q1_VIC_03,33b8484506fd794e,VIC,2025-03-31,2026-06-18,news,Review Required,risk flags: governance,tnck,"Phiên giao dịch chứng khoán sáng 18/6: Nhóm Vingroup thăng hoa, VN-Index vượt ngưỡng 1.830 điểm",https://www.tinnhanhchungkhoan.vn/phien-giao-dich-chung-khoan-sang-186-nhom-vingroup-thang-hoa-vn-index-vuot-nguong-1830-diem-post392604.html,"governance,market",governance,exact,"Thông tin được giới đầu tư quan tâm trong tuần này là cuộc họp chính sách của Cục Dự trữ Liên bang Mỹ (Fed). Kết thúc cuộc họp rạng sáng 18/6, Fed giữ nguyên lãi suất như kỳ vọng. Dù phát tín hiệu thận trọng hơn về triển vọng chính sách tiền tệ, diễn biến này không ảnh hưởng nhiều đến tâm lý nhà đầu tư trong nước khi dòng tiền tập trung mạnh vào nhóm cổ phiếu họ Vingroup.",8173dd86ccc339dfeeb55f69259e60ec746aa3920e2097078e0c425303cca22d
2025Q1_VIC_03,44475ac8c2052697,VIC,2025-03-31,2026-06-18,news,Watch,"event type: capital, earnings",vietnambiz,"Vingroup tăng 11 bậc trong bảng xếp hạng của Fortune, vào Top 30 doanh nghiệp lớn nhất Đông Nam Á",https://vietnambiz.vn/vingroup-tang-11-bac-trong-bang-xep-hang-cua-fortune-vao-top-30-doanh-nghiep-lon-nhat-dong-nam-a-20266189748567.htm,"capital,earnings,market",,exact,"Việc thăng bậc trong hai năm liên tiếp khẳng định quy mô, năng lực cạnh tranh và đà tăng trưởng bền vững của Vingroup, cho thấy vị thế ngày càng nổi bật trong Top doanh nghiệp hàng đầu khu vực. Đây là năm thứ ba Tạp chí Fortune công bố danh sách 500 doanh nghiệp lớn nhất Đông Nam Á . Thứ hạng sẽ dựa trên tổng doanh thu của doanh nghiệp đến từ 7 quốc gia trong khu vực, bao gồm Việt Nam, Indonesia, Thái Lan, Malaysia, Singapore, Phillipines và Campuchia.",925ef013aecfdfa1d06edb07d3cc722fff9735342b78d2a95ed986e0889d06bb
2025Q1_VIC_03,eb989cd261abbe43,VIC,2025-03-31,2026-06-18,news,Review Required,"risk flags: capital_dilution, governance",vietnambiz,"Vinhomes chốt quyền chia cổ tức 6.000 đồng/cp, Vingroup dự thu hơn 18.000 tỷ",https://vietnambiz.vn/vinhomes-chot-quyen-chia-co-tuc-6000-dongcp-vingroup-du-thu-hon-18000-ty-2026528145219662.htm,"capital,dividend,earnings,governance,market","capital_dilution,governance",exact,"CTCP Vinhomes (Mã: VHM) vừa công bố nghị quyết Hội đồng quản trị thông qua việc chi trả cổ tức năm 2025 bằng cả tiền mặt và cổ phiếu cho cổ đông hiện hữu. Theo đó, ngày 30/6 tới sẽ là ngày đăng ký cuối cùng để thực hiện quyền nhận cổ tức tiền mặt với tỷ lệ 60%, tương ứng cổ đông sở hữu một cổ phiếu được nhận 6.000 đồng. Với hơn 4,1 tỷ cổ phiếu đang lưu hành, Vinhomes dự kiến chi khoảng 24.645 tỷ đồng cho đợt thanh toán này.",1c49b3156b14e0872570bbe9de84b04b8eaa9e398a2f4b43f0424faee42c27ab
2025Q1_VIC_03,9bfd6872fb76b458,VIC,2025-03-31,2026-06-22,news,Review Required,"risk flags: audit_issue, debt_risk, governance",kinhtechungkhoan,ha noi khoi cong 5 tuyen metro hon 1 3 trieu ty dong lien danh vingroup lam tong thau 1453410.html,https://kinhtechungkhoan.vn/ha-noi-khoi-cong-5-tuyen-metro-hon-1-3-trieu-ty-dong-lien-danh-vingroup-lam-tong-thau-1453410.html,"capital,debt_risk,governance,market","audit_issue,debt_risk,governance",exact,"Liên danh Vingroup đảm nhận vai trò tổng thầu EPC tại 5 tuyến metro hơn 1,3 triệu tỷ đồng được Hà Nội khởi công sáng 22/6. Sáng 22/6, tại Hà Nội, Thủ tướng Chính phủ Lê Minh Hưng đã dự lễ khởi công đồng thời 5 tuyến đường sắt đô thị và 3 dự án nhà ở cho thuê trên địa bàn Thủ đô. Đây là nhóm công trình hạ tầng có quy mô lớn, được kỳ vọng tạo bước chuyển trong phát triển giao thông công cộng, giảm áp lực cho hệ thống đường bộ và thúc đẩy mô hình đô thị gắn với đường sắt.",5e15c53662b758102995abbf51296e77804693d767f1098c909dfc641fca0146
2025Q1_VIC_03,de5fe1ba2f2b81ef,VIC,2025-03-31,2026-06-23,news,Review Required,"risk flags: audit_issue, governance",tnck,Giao dịch chứng khoán phiên sáng 23/6: VN-Index tiếp tục nhích lên nhờ nhóm Vingroup,https://www.tinnhanhchungkhoan.vn/giao-dich-chung-khoan-phien-sang-236-vn-index-tiep-tuc-nhich-len-nho-nhom-vingroup-post392846.html,"governance,market","audit_issue,governance",exact,"Trong phiên hôm qua, VN-Index nhanh chóng đã bứt tốc vượt mốc 1.850 điểm từ khá sớm nhờ đà tăng của nhóm Vingroup, nhưng phần còn lại giao dịch ảm đạm bởi thanh khoản cạn kiệt. Thị trường sau đó không có thêm tín hiệu mới, với cặp đôi lớn VIC-VHM tiếp tục “thăng hoa” và là điểm tựa chính giúp VN-Index duy trì đà tăng mạnh cho đến cuối ngày. Bước sang phiên giao dịch sáng nay ngày 23/6, chỉ số tiếp tục bứt lên từ sớm và vẫn nhờ vào nhóm Vingroup, dù mức tăng của những cái tên như VIC, VHM không bùng nổ như phiên hôm qua, nhưng cũng đủ sức góp phần đưa VN-Index vượt 1.880 điểm.",95e8549bc2b54228fb9439593d48fdb96c44b6b4991772d39beeed8218830fff
2025Q1_VIC_03,58db45e0ec038436,VIC,2025-03-31,2026-06-23,news,Review Required,risk flags: debt_risk,vietnambiz,"NHNN đồng ý loại trừ dư nợ 18 dự án của Vingroup, Sungroup và Masterise khỏi cách tính 'room' tín dụng",https://vietnambiz.vn/nhnn-dong-y-loai-tru-du-no-18-du-an-cua-vingroup-sungroup-va-masterise-khoi-cach-tinh-room-tin-dung-2026623181842764.htm,debt_risk,debt_risk,exact,"Mới đây, Ngân hàng Nhà nước Việt Nam (NHNN) đã có văn bản tới các ngân hàng thương mại về việc cấp tín dụng cho các dự án theo kiến nghị của doanh nghiệp. Theo đó, NHNN cho biết đã nhận được kiến nghị của ba doanh nghiệp gồm: Tập đoàn Vingroup, CTCP Hạ tầng Hàng không Masterise và CTCP Tập đoàn Mặt Trời (Sungroup) liên quan đến việc loại trừ dư nợ cấp tín dụng khi tính toán một số chỉ tiêu về tín dụng theo quy định đối với một số dự án mà ba doanh nghiệp đang triển khai. Các chỉ tiêu bao gồm: tăng trưởng tín dụng hàng năm, tỷ lệ nguồn vốn ngắn hạn để cho vay trung dài hạn và tỷ lệ cho vay một khách hàng, nhóm khách hàng liên quan.",cbf3bf9b97b96fadf4dfacf0069cc7dccd9b071024be8cde4b9970efb6b91e2a
2025Q1_VIC_03,0b877791baae8827,VIC,2025-03-31,2026-06-23,news,Review Required,risk flags: governance,vnexpress,VinEnergo hợp tác hãng điện Philippines phát triển 5 GW điện nền,https://vnexpress.net/vinenergo-hop-tac-hang-dien-philippines-phat-trien-5-gw-dien-nen-5089127.html,"governance,market",governance,exact,"VinEnergo thuộc tập đoàn Vingroup hợp tác Meralco và MGEN nhằm phát triển điện nền từ nguồn năng lượng tái tạo với giá ưu đãi cho người dân Philippines, hôm 23/6. VinEnergo thuộc tập đoàn Vingroup hợp tác Meralco và MGEN nhằm phát triển điện nền từ nguồn năng lượng tái tạo với giá ưu đãi cho người dân Philippines, hôm 23/6. Theo biên bản ghi nhớ, VinEnergo hợp tác Manila Electric Company (Meralco) và Meralco PowerGen Corporation (MGEN) để phát triển 5 GW điện nền từ năng lượng tái tạo và phân phối ra thị trường.",29756987f4289eece0a1021434c02f63cb72b9a48999ada29344aac1285f1cdd
2025Q1_VIC_03,1bbf675724e6820a,VIC,2025-03-31,2026-06-23,news,Review Required,"risk flags: audit_issue, debt_risk, governance",kinhtechungkhoan,co phieu nha vingroup tiep tuc keo manh thi truong vn index tien sat moc 1 870 diem 1453646.html,https://kinhtechungkhoan.vn/co-phieu-nha-vingroup-tiep-tuc-keo-manh-thi-truong-vn-index-tien-sat-moc-1-870-diem-1453646.html,"debt_risk,governance,market","audit_issue,debt_risk,governance",exact,"VN-Index tiến sát 1.870 điểm nhờ lực kéo từ VIC và nhóm ngân hàng, trong khi thanh khoản tăng vọt và khối ngoại mua ròng hơn 1.400 tỷ đồng. Thị trường chứng khoán khép lại phiên 23/6 với diễn biến phân hóa rõ rệt. Dù số mã giảm áp đảo trên HoSE, lực kéo từ một số cổ phiếu vốn hóa lớn, đặc biệt là nhóm “họ” Vin và ngân hàng, vẫn giúp VN-Index duy trì sắc xanh.",e8e0bbb8d04b00c67d93d2204808e6d2fbc3fdf483564d53ba94d76e744bd431
2025Q1_VIC_03,57c97b05aa396b33,VIC,2025-03-31,2026-06-24,news,Watch,event type: capital,vietnambiz,Công ty con của Vingroup được giao thêm hai dự án điện gió 2.600 tỷ đồng tại Gia Lai,https://vietnambiz.vn/cong-ty-con-cua-vingroup-duoc-giao-them-hai-du-an-dien-gio-2600-ty-dong-tai-gia-lai-2026624142254560.htm,capital,,exact,"CTCP Năng lượng VinEnergo tiếp tục mở rộng hiện diện tại Gia Lai khi vừa được UBND tỉnh chấp thuận là nhà đầu tư thực hiện hai dự án điện gió mới với tổng công suất 80 MW và tổng vốn đầu tư hơn 2.600 tỷ đồng. Cụ thể, VinEnergo được chấp thuận đầu tư Dự án Nhà máy điện gió Thăng Hưng tại các xã Bàu Cạn và Chư Prông với công suất thiết kế 42 MW, tổng vốn đầu tư khoảng 1.385 tỷ đồng và diện tích sử dụng đất 27,3 ha. Bên cạnh đó, doanh nghiệp này cũng được giao thực hiện Dự án Nhà máy điện gió Thăng Hưng - Giai đoạn 2 tại xã Bàu Cạn.",bc4a7351ed371b4d254d5469887cdfc5dd0a5f1567e40c09e2515c3d34bde327
2025Q1_VIC_03,ad1dac6c820c621b,VIC,2025-03-31,2026-06-24,news,Watch,event type: capital,vietnambiz,"Cổ phiếu VIC lập đỉnh lịch sử, vốn hóa Vingroup vượt 1,8 triệu tỷ đồng",https://vietnambiz.vn/co-phieu-vic-lap-dinh-lich-su-von-hoa-vingroup-vuot-18-trieu-ty-dong-2026624105110153.htm,"capital,market",,exact,"Trong phiên giao dịch sáng 24/6, cổ phiếu của CTCP Tập đoàn Vingroup (Mã: VIC) tiếp tục bứt phá mạnh. Tính đến 10h35, thị giá VIC đạt 236.000 đồng/cổ phiếu với thanh khoản hơn 2 triệu đơn vị. Cũng trong phiên sáng, có thời điểm VIC tăng lên 242.000 đồng/cổ phiếu, thiết lập mức giá cao nhất (giá sau điều chỉnh) kể từ khi niêm yết trên thị trường chứng khoán.",f7c3c3fa18527cb47cad355e599b2f85eadff8b4d6599260cade2a9a21c53686
2025Q1_VIC_03,804700a9108f5b41,VIC,2025-03-31,2026-06-24,news,Review Required,"risk flags: audit_issue, debt_risk, governance",kinhtechungkhoan,chung khoan tiep tuc xanh vo do long co phieu lpb va nhom vingroup giu nhip thi truong 1453863.html,https://kinhtechungkhoan.vn/chung-khoan-tiep-tuc-xanh-vo-do-long-co-phieu-lpb-va-nhom-vingroup-giu-nhip-thi-truong-1453863.html,"capital,debt_risk,governance,market","audit_issue,debt_risk,governance",exact,"VN-Index tiếp tục tăng gần 9 điểm nhờ lực kéo từ nhóm “họ” Vin, LPB và một số cổ phiếu vốn hóa lớn, dù sắc đỏ vẫn chiếm ưu thế rõ rệt trên HoSE. Thị trường chứng khoán khép lại phiên 24/6 với diễn biến quen thuộc: chỉ số chính vẫn tăng điểm, nhưng độ rộng thị trường nghiêng hẳn về bên bán. Lực kéo chủ yếu đến từ nhóm cổ phiếu “họ” Vin, LPB và một số mã vốn hóa lớn.",ff71df9fa50850274039eea2e530dde94bbcaf8265175713c188952ff2fae3f8
2025Q1_VIC_03,0965e6f00f48ec6d,VIC,2025-03-31,2026-06-26,news,Review Required,risk flags: audit_issue,vnexpress,Chứng khoán tăng điểm trở lại,https://vnexpress.net/chung-khoan-tang-diem-tro-lai-5090302.html,"earnings,market",audit_issue,exact,"Nhóm cổ phiếu Vingroup trở thành động lực chính giúp VN-Index tăng gần 9 điểm, nhưng thị trường chứng khoán rơi vào tình trạng ""xanh vỏ, đỏ lòng"". Nhóm cổ phiếu Vingroup trở thành động lực chính giúp VN-Index tăng gần 9 điểm, nhưng thị trường chứng khoán rơi vào tình trạng ""xanh vỏ, đỏ lòng"". Đồ thị VN-Index hôm nay chủ yếu đi dưới tham chiếu.",85f87ede8dda9bd83d13a87327fb24862a24553f874f0fc12e60cd92e715e91b
