baseline_config,comparison_config,model,fold_id,date,metric,baseline_value,comparison_value,delta,n_baseline_observations,n_comparison_observations,pair_status,artifact_schema_version
A_technical,B_technical_keyword,RandomForest,2,2024-10-03,f1,0.43037974683544306,0.41025641025641024,-0.020123336579032813,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-03,precision_at_10_by_date,0.1,0.1,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-03,daily_rank_ic,-0.3245897796530708,-0.11413502109704642,0.21045475855602436,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-04,balanced_accuracy,0.4633333333333333,0.44666666666666666,-0.016666666666666663,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-04,auc,0.38066666666666665,0.43466666666666665,0.05399999999999999,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-04,f1,0.43037974683544306,0.41025641025641024,-0.020123336579032813,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-04,precision_at_10_by_date,0.1,0.1,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-04,daily_rank_ic,-0.21152257104542216,-0.022456765452597602,0.18906580559282454,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-07,balanced_accuracy,0.4523326572008114,0.43509127789046653,-0.017241379310344862,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-07,auc,0.3887762001352265,0.46179851250845166,0.07302231237322515,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-07,f1,0.41025641025641024,0.38961038961038963,-0.020646020646020613,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-07,precision_at_10_by_date,0.1,0.2,0.1,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-07,daily_rank_ic,-0.16305672761368964,-0.04985935302390999,0.11319737458977966,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-08,balanced_accuracy,0.49873737373737376,0.48484848484848486,-0.013888888888888895,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-08,auc,0.4507575757575757,0.5416666666666666,0.09090909090909094,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-08,f1,0.5176470588235295,0.5,-0.01764705882352946,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-08,precision_at_10_by_date,0.4,0.4,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-08,daily_rank_ic,-0.16170980842875213,-0.03852577664023398,0.12318403178851814,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-09,balanced_accuracy,0.4945196647324307,0.47936814958091556,-0.015151515151515138,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-09,auc,0.42295293359123143,0.5338491295938105,0.11089619600257905,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-09,f1,0.4878048780487805,0.4691358024691358,-0.0186690755796447,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-09,precision_at_10_by_date,0.1,0.4,0.30000000000000004,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-09,daily_rank_ic,-0.08839662447257385,0.0024847632442569156,0.09088138771683077,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-10,balanced_accuracy,0.5650793650793651,0.5507936507936508,-0.014285714285714235,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-10,auc,0.5257142857142858,0.5777777777777778,0.052063492063492034,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-10,f1,0.5714285714285714,0.5542168674698795,-0.01721170395869187,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-10,precision_at_10_by_date,0.3,0.5,0.2,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-10,daily_rank_ic,0.06536951309356702,0.09639571018136904,0.03102619708780202,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-11,balanced_accuracy,0.5744949494949495,0.5353535353535354,-0.039141414141414144,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-11,auc,0.5492424242424242,0.5871212121212122,0.037878787878787956,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-11,f1,0.5882352941176471,0.5476190476190477,-0.040616246498599407,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-11,precision_at_10_by_date,0.3,0.6,0.3,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-11,daily_rank_ic,0.058110642287857485,0.07871542428504455,0.020604781997187065,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-14,balanced_accuracy,0.5492424242424242,0.5101010101010102,-0.03914141414141403,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-14,auc,0.5265151515151515,0.5119949494949495,-0.014520202020201989,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-14,f1,0.5647058823529412,0.5238095238095238,-0.04089635854341733,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-14,precision_at_10_by_date,0.4,0.4,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-14,daily_rank_ic,0.08256171033000526,0.05804167938020812,-0.024520030949797135,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-15,balanced_accuracy,0.5166561910747958,0.5050282840980516,-0.011627906976744207,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-15,auc,0.5367693274670019,0.5166561910747958,-0.020113136392206132,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-15,f1,0.5869565217391305,0.5714285714285714,-0.015527950310559091,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-15,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-15,daily_rank_ic,0.08300564349441347,0.06520197610271421,-0.017803667391699265,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-16,balanced_accuracy,0.5365079365079365,0.5253968253968254,-0.011111111111111072,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-16,auc,0.5580952380952381,0.5473015873015873,-0.0107936507936508,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-16,f1,0.6170212765957447,0.6021505376344086,-0.01487073896133606,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-16,precision_at_10_by_date,0.7,0.6,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-16,daily_rank_ic,0.06622167265510252,0.027508365614429316,-0.0387133070406732,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-17,balanced_accuracy,0.5012626262626263,0.48989898989898994,-0.011363636363636354,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-17,auc,0.4690656565656565,0.4898989898989899,0.02083333333333337,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-17,f1,0.5806451612903226,0.5652173913043478,-0.015427769985974837,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-17,precision_at_10_by_date,0.5,0.5,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-17,daily_rank_ic,-0.04725849177322277,-0.0017112449898041974,0.04554724678341857,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-18,balanced_accuracy,0.491514770584538,0.4547454431175362,-0.036769327467001844,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-18,auc,0.5078566939032055,0.4525455688246386,-0.05531112507856695,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-18,f1,0.5652173913043478,0.5274725274725275,-0.0377448638318203,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-18,precision_at_10_by_date,0.6,0.5,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-18,daily_rank_ic,0.008860759493670886,-0.03312236286919831,-0.0419831223628692,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-21,balanced_accuracy,0.491514770584538,0.47988686360779387,-0.011627906976744151,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-21,auc,0.5336266499057196,0.4707730986800754,-0.06285355122564423,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-21,f1,0.5652173913043478,0.5494505494505495,-0.015766841853798286,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-21,precision_at_10_by_date,0.7,0.5,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-21,daily_rank_ic,0.04742147210501642,-0.062212845757149554,-0.10963431786216597,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-22,balanced_accuracy,0.4603174603174603,0.5,0.03968253968253971,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-22,auc,0.4965079365079364,0.49333333333333335,-0.0031746031746030523,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-22,f1,0.5531914893617021,0.5806451612903226,0.02745367192862047,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-22,precision_at_10_by_date,0.7,0.5,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-22,daily_rank_ic,0.038115330520393814,-0.10178152836380686,-0.13989685888420067,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-23,balanced_accuracy,0.45390070921985815,0.46905222437137334,0.015151515151515194,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-23,auc,0.49903288201160545,0.45261121856866543,-0.04642166344294002,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-23,f1,0.5625,0.5684210526315789,0.005921052631578938,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-23,precision_at_10_by_date,0.7,0.6,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-23,daily_rank_ic,0.04348335677449602,-0.1295827473042663,-0.17306610407876233,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-24,balanced_accuracy,0.491514770584538,0.47988686360779387,-0.011627906976744151,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-24,auc,0.5147705845380264,0.491514770584538,-0.023255813953488358,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-24,f1,0.5652173913043478,0.5494505494505495,-0.015766841853798286,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-24,precision_at_10_by_date,0.6,0.5,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-24,daily_rank_ic,0.05459446788560712,-0.07280825128926395,-0.12740271917487106,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-25,balanced_accuracy,0.44715447154471544,0.4849906191369606,0.037836147592245184,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-25,auc,0.48592870544090055,0.5040650406504065,0.018136335209505916,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-25,f1,0.5111111111111111,0.5393258426966292,0.028214731585518127,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-25,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-25,daily_rank_ic,-0.018975732394444424,-0.11211973816260366,-0.09314400576815923,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-28,balanced_accuracy,0.45278298936835526,0.4399624765478424,-0.012820512820512886,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-28,auc,0.4358974358974359,0.434021263289556,-0.0018761726078799223,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-28,f1,0.5,0.4827586206896552,-0.017241379310344807,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-28,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-28,daily_rank_ic,-0.043788348502559825,-0.09880507973141846,-0.05501673122885863,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-29,balanced_accuracy,0.45390070921985815,0.49484203739522886,0.04094132817537072,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-29,auc,0.4564796905222437,0.4784010315925209,0.02192134107027721,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-29,f1,0.5625,0.5894736842105263,0.02697368421052626,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-29,precision_at_10_by_date,0.6,0.5,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-29,daily_rank_ic,-0.011533052039381155,-0.09231129864041257,-0.08077824660103142,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-30,balanced_accuracy,0.4833438089252043,0.46983029541169075,-0.013513513513513542,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-30,auc,0.5021998742928976,0.470144563167819,-0.03205531112507859,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-30,f1,0.5116279069767442,0.49411764705882355,-0.017510259917920656,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-30,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-30,daily_rank_ic,-0.040389123300515715,-0.12311298640412564,-0.08272386310360993,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-31,balanced_accuracy,0.42213883677298314,0.4599749843652283,0.037836147592245184,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-31,auc,0.4346466541588493,0.4127579737335835,-0.02188868042526576,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-31,f1,0.4888888888888889,0.5168539325842697,0.02796504369538083,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-31,precision_at_10_by_date,0.6,0.4,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-10-31,daily_rank_ic,-0.0416783872480075,-0.10661040787623068,-0.06493202062822317,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-01,balanced_accuracy,0.45820238843494654,0.44468887492143305,-0.013513513513513487,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-01,auc,0.48020113136392206,0.45003142677561286,-0.0301697045883092,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-01,f1,0.4883720930232558,0.47058823529411764,-0.017783857729138153,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-01,precision_at_10_by_date,0.5,0.5,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-01,daily_rank_ic,-0.07803563056727615,-0.17993436474449134,-0.10189873417721519,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-04,balanced_accuracy,0.4833438089252043,0.41954745443117536,-0.06379635449402893,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-04,auc,0.5122564424890006,0.43997485857950974,-0.07228158390949085,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-04,f1,0.5116279069767442,0.4470588235294118,-0.06456908344733242,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-04,precision_at_10_by_date,0.7,0.5,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-04,daily_rank_ic,-0.08626347866854198,-0.17866854195968118,-0.0924050632911392,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-05,balanced_accuracy,0.45820238843494654,0.41954745443117536,-0.03865493400377118,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-05,auc,0.4908862350722816,0.4305468258956632,-0.0603394091766184,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-05,f1,0.4883720930232558,0.4470588235294118,-0.04131326949384401,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-05,precision_at_10_by_date,0.6,0.5,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-05,daily_rank_ic,-0.08270042194092828,-0.17147210501640883,-0.08877168307548056,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-06,balanced_accuracy,0.45820238843494654,0.44468887492143305,-0.013513513513513487,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-06,auc,0.49528598365807674,0.4607165304839723,-0.034569453174104425,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-06,f1,0.4883720930232558,0.47058823529411764,-0.017783857729138153,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-06,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-06,daily_rank_ic,-0.1596108766994843,-0.20316455696202532,-0.04355368026254103,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-07,balanced_accuracy,0.4375,0.42500000000000004,-0.012499999999999956,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-07,auc,0.4975,0.45999999999999996,-0.03750000000000003,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-07,f1,0.4943820224719101,0.4772727272727273,-0.017109295199182806,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-07,precision_at_10_by_date,0.6,0.6,0.0,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-07,daily_rank_ic,-0.08974975107718175,-0.17006388120397414,-0.0803141301267924,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-08,balanced_accuracy,0.3875,0.4,0.012500000000000011,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-08,auc,0.47437500000000005,0.400625,-0.07375000000000004,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-08,f1,0.449438202247191,0.45454545454545453,0.0051072522982635316,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-08,precision_at_10_by_date,0.6,0.4,-0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-08,daily_rank_ic,-0.10293014533520864,-0.24399906235349278,-0.14106891701828414,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-11,balanced_accuracy,0.40275171982489055,0.4149468417761101,0.012195121951219523,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-11,auc,0.4634146341463415,0.42651657285803635,-0.03689806128830514,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-11,f1,0.45454545454545453,0.45977011494252873,0.005224660397074199,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-11,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-11,daily_rank_ic,-0.10070323488045008,-0.15358649789029535,-0.05288326300984528,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-12,balanced_accuracy,0.4533248081841432,0.48976982097186705,0.03644501278772383,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-12,auc,0.5012787723785166,0.5108695652173914,0.009590792838874762,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-12,f1,0.4578313253012048,0.4878048780487805,0.029973552747575682,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-12,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-12,daily_rank_ic,-0.06631504922644163,-0.11821378340365682,-0.05189873417721519,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-13,balanced_accuracy,0.4330609679446889,0.49497171590194844,0.06191074795725954,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-13,auc,0.4714016341923319,0.5059710873664363,0.03456945317410437,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-13,f1,0.46511627906976744,0.5176470588235295,0.052530779753762025,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-13,precision_at_10_by_date,0.5,0.4,-0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-13,daily_rank_ic,-0.0806375996249414,-0.09212376933895922,-0.011486169714017821,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-14,balanced_accuracy,0.4833438089252043,0.46983029541169075,-0.013513513513513542,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-14,auc,0.5254556882463859,0.4286612193588938,-0.0967944688874921,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-14,f1,0.5116279069767442,0.49411764705882355,-0.017510259917920656,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-14,precision_at_10_by_date,0.5,0.3,-0.2,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-14,daily_rank_ic,-0.006047819971870605,-0.09800750117205813,-0.09195968120018752,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-15,balanced_accuracy,0.4888888888888889,0.42380952380952375,-0.06507936507936513,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-15,auc,0.4819047619047619,0.39365079365079364,-0.08825396825396825,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-15,f1,0.5,0.43373493975903615,-0.06626506024096385,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-15,precision_at_10_by_date,0.2,0.3,0.09999999999999998,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-15,daily_rank_ic,-0.045722255757089374,-0.12664162354661643,-0.08091936778952705,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-18,balanced_accuracy,0.4734848484848485,0.43434343434343436,-0.039141414141414144,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-18,auc,0.4823232323232323,0.4602272727272727,-0.022095959595959613,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-18,f1,0.49411764705882355,0.4523809523809524,-0.04173669467787117,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-18,precision_at_10_by_date,0.4,0.6,0.19999999999999996,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-18,daily_rank_ic,-0.034950773558368495,-0.09003750586029068,-0.05508673230192218,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-19,balanced_accuracy,0.4734848484848485,0.48484848484848486,0.011363636363636354,80,80,paired,outperform_ml_paired_daily_v1
A_technical,B_technical_keyword,RandomForest,2,2024-11-19,auc,0.4861111111111111,0.5025252525252526,0.016414141414141492,80,80,paired,outperform_ml_paired_daily_v1
